,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
HSPE1,0.8253571850323623,,,,,,,
ALPG,0.8253314951412104,,,,,,,
IREB2,0.8251553130429641,,,,,,,
B4GALT1,0.8249444271364181,,,,,,,
QSOX1,0.8247952885185996,,,,,,,
LRIG1,0.8244621794545011,,,,,,,
ATP6V1B1,0.8244003329829033,,,,,,,
S100A14,0.8241814517916468,,,,,,,
PITRM1,0.8238972558232105,,,,,,,
ACBD7,0.8238932026535812,,,,,,,
LAMC2,0.8237570173941154,,,,,,,
VSNL1,0.8235209780934744,,,,,,,
BST2,0.8234426733542761,,,,,,,
PLPP1,,0.010409015796685168,,,0.003608667233736532,0.0005423336506885072,,
MXRA7,,0.009500962113249077,,,0.010424765121668182,,,
PALM,,0.009129625150565453,,0.01,0.053618902588022016,,,
RFTN1,,0.009104756679590601,,0.14,0.01830961110717498,0.00048030877173975227,,
GUSB,,0.009032273191766124,,0.53,0.06300443794266661,0.0007244504241301188,,
FTH1,,0.008676951459433566,,0.04,0.01020359715842665,0.000605645062984184,,
COX7A1,,0.008592114576308174,,0.6,0.08374893022125117,0.0005911841906564506,,
PDGFRB,,0.008503982933868795,,0.43,0.04306053296674206,,,
TSHZ3,,0.007909820068871563,,0.11,0.06165461809789989,,,
LPAR1,,0.007843450130380004,,,0.0020439858382426228,0.0005120484357942469,,
ALDH1A2,,0.0073810859852092995,,,0.07762766200964447,,,
CDH11,,0.007283374089270135,,0.47000000000000003,0.025298645182593966,0.000410934608105686,,
CD248,,0.0071166581685419925,,0.17,8.208610930157925e-05,0.0004092981995120273,,
ZEB1,,0.006630644587066047,,0.17,0.03667156511955736,0.00046665252203889374,,
COL4A1,,0.00644790645492974,,0.01,0.007374670056928466,0.0005686331130270632,,
SIPA1L3,,0.006439733844435623,,,,,,
RAB3IL1,,0.006343950213854435,,,0.012299831252797615,,,
MME,,0.006329950753755157,,0.1,0.029915870759145948,0.00047309043706990014,,
STX2,,0.006048264660685175,,,0.00016506011959259865,0.00043402499672413566,,
PHF2,,0.0059672473912059125,,,0.000551261405119871,,,
JAM3,,0.005921762746534104,,,0.01465704710489044,0.0005351456421612599,,
PROCR,,0.005899793387549413,,,0.02621430610679205,0.0004274013890842097,,
PKM,,0.005837632338329349,,,,,,
THY1,,0.005820848696888344,,0.02,0.007823592649716585,,,
TBX3,,0.005602069346822691,,0.01,,,,
PCDH18,,0.005599425817273464,,,0.015472555487873275,0.0004121656387170346,,
ENPEP,,0.005512192842633511,,,0.015832476591893494,0.00040790347569831395,,
RAB8B,,0.005509005458954371,,,0.013235278645747705,0.00044613260657914885,,
RECK,,0.0054253942034610675,,,0.0119943889696232,,,
CACNA2D1,,0.005388193181740014,,,0.02139120559077839,0.0004189185934936602,,
CPN1,,0.005331427171253075,,,0.00036940928542264826,,,
DNM1,,0.005016920354451784,,,0.01940233766740688,,,
ARFGEF3,,0.005010762481538776,,,,,,
APOA1,,0.004941398859929546,,,0.012358311996657639,,,
SERPINA7,,0.004805378207349436,,,0.010330949864680238,,,
CDC42BPG,,0.004786843911318907,,,,,,
FKBP7,,0.004654448480417602,,,0.010375184439152722,,,
NR2F2,,0.004515612639391296,,,0.020151678920610618,,,
PRNP,,0.004448098618096987,,,0.003345417964927082,,,
LGALS1,,0.0042918905010548465,,,0.009464143673330198,,,
ZBTB20,,0.004263354972178252,,,0.0047802048585244535,,,
PCBP3,,0.0042223353558147846,,,0.012059588600713256,0.00039624299435625005,,
ADGRA2,,0.004204868348118182,,,,,,
HOXA11,,0.004202521192637603,,,0.012864608250599666,,,
OSBPL5,,0.004199611921689929,,,0.0038178031246019727,0.000423566330324607,,
MYO6,,0.0041770199605525,,,,,,
IGHV3OR15-7,,0.0041077924802941064,,0.01,,0.00040534972192204715,,
LSAMP,,0.00407124638036092,,,0.006010940787693618,0.00044341095914192445,,
MASP1,,0.004047644742943415,,,0.01942301465760577,,,
SDHC,,0.003868933765481439,,,,,,
CCDC88C,,0.0037965189678813454,,,,,,
AZGP1,,0.003724718003875812,,,,,,
PHLDB1,,0.003660259507734004,,,0.014796128941671677,0.0003975896343323533,,
PGD,,0.003658863483910995,,,,,,
APOF,,0.0036393546452223808,,,,,,
CDH13,,0.0035600859442516623,,0.03,0.0151091681029439,0.0004794416107315505,,
FTL,,0.003557966700118064,,,,0.0005267324972848045,,
APOM,,0.003507462301704799,,,0.005094999565570477,,,
MRGPRF,,0.00350199854720149,,,,,,
APOA2,,0.0034953775031004424,,,0.006440866756893608,,,
CD93,,0.0034338843254702964,,,0.010410463592197508,,,
KIAA1210,,0.0034085179682831167,,,,,,
FOXL2,,0.0033787771774303676,,,0.0014216282688511179,,,
HEATR3,,0.0033351928725392724,,,,,,
INPP5A,,0.003323632292174272,,,0.012342064751168785,0.0004192410747901843,,
ACYP2,,0.003316421376676984,,0.04,,0.00039739441231779034,,
KRTCAP2,,0.0032889534917784043,,,,0.00042233760251755403,,
ISLR,,0.0032707154419367454,,,0.009294110244358968,,,
TSPAN9,,0.0032160260721119023,,,0.015474229649501547,,,1.0
DPYSL2,,0.003178683965320671,,,0.005984647349172762,,,
GC,,0.003132637002036719,,,0.0033023106528383543,,,
TCF12,,0.0030818344422468046,,,,,,
QKI,,0.003065956587487054,,,,,,
SSBP4,,0.0030585334671802025,,,,,,
ADAMTSL4,,0.0030137113178058303,,,,,,
SERPINF2,,0.0030024864797377217,,,0.00715638816344669,,,
CD81,,0.0029274243344300423,,,0.007658296079120881,,,
AFM,,0.002876241647512002,,,0.004573349810224703,,,
CSNK1A1,,0.002843115604914443,,,,,,
SERPINA6,,0.0027765798741427265,,,0.0009398023236283269,,,
PTPRF,,0.002756470958420437,,,,,,
HRG,,0.0027181081834618563,,,,,,
LMF2,,0.0027049624327774146,,,,,,
SDK1,,0.0027017197251785674,,,,,,
ARHGAP10,,0.0026866759229004903,,,0.001217693343683212,,,
MCC,,0.002660023827696065,,0.02,0.00023720797026362717,0.0005020077481367526,,
ADISSP,,0.0026156892716841713,,,0.0006913855862000795,,,
HPR,,0.002548347366290976,,,0.009339361385213801,,,
HPX,,0.002544079516253836,,,,,,
A1BG,,0.0025112313414874282,,,,,,
GNA11,,0.002497955173142213,,,0.001164599578984873,0.00045339320386274067,,
S100A9,,0.0024940901592200634,,,,,,
NDN,,0.0024855126164015306,,,,,,
IGFALS,,0.002421686893017984,,,0.0084712404945573,0.00040415417558499337,,
MAOA,,,,0.15,,0.00048158777105479744,,
IGHG2,,,,0.11,0.0005006351540423183,0.0004956699945406496,,
OLFML2B,,,,0.08,,0.00043534654704017176,,
HBG2,,,,0.06,,,,
ITGA5,,,,0.05,0.012690604267542361,0.0005725709604561926,,
GZMA,,,,0.04,,0.0004592108004358878,,
ANTXR1,,,,0.03,,0.0003984013702496141,,
TSPO,,,,0.03,,0.0005166581483085227,,
GJA1,,,,0.03,,0.00039999157383815027,,
MMP10,,,,0.03,,,,
NIBAN1,,,,0.02,,,,
ACTA1,,,,0.02,,,,
GYPA,,,,0.02,,,,
HMG20B,,,,0.02,,,,
TBPL1,,,,0.02,,,,
AHSG,,,,0.02,0.00397070415346328,,,
ENSG00000284691,,,,0.02,,0.00042768740081811866,,
DGUOK,,,,0.02,,,,
NEFM,,,,0.02,,0.0004827464112157434,,
NEK7,,,,0.01,,,,
MTRFR,,,,0.01,,,,
HYPK,,,,0.01,,,,
KIAA0232,,,,0.01,,,,
FRZB,,,,0.01,,,,
PON1,,,,0.01,0.013355569820589634,,,
IGKV1OR2-108,,,,0.01,,,,
TRPC4AP,,,,0.01,,0.0004440315759822544,,
F7,,,,0.01,,0.000461506151546676,,
ADH1B,,,,0.01,,,,
GUCY1A1,,,,0.01,,,,
IGLV2-14,,,,0.01,,,,
TANGO6,,,,0.01,,,,
ADAP2,,,,0.01,,0.00043564363164508535,,
CALHM5,,,,0.01,,0.0004497921421731154,,
CMTR2,,,,0.01,,,,
FAP,,,,0.01,0.007876421568374944,0.0004905582684778265,,
CMTM7,,,,0.01,,,,
SLC1A4,,,,0.01,,0.0004163714645681384,,
F2,,,,,0.01761338376164727,,,
HIC1,,,,,0.017518083525192362,,,
TMEM119,,,,,0.013394908349868935,,,
SERPINA4,,,,,0.007960346574689935,,,
CYP1B1,,,,,0.006068680174472883,0.00043068763950158365,,
GPLD1,,,,,0.005971961952490595,,,
CD34,,,,,0.005968502296032481,,,
ZEB2,,,,,0.004843704963704074,,,
SERPINH1,,,,,0.004776695137921224,,,
APOD,,,,,0.0044212750930757915,,,
KNG1,,,,,0.003676339548501104,,,
DAB2,,,,,0.003415629671916113,,,
OMD,,,,,0.0028181030833754543,0.0004221990972588588,,
P3H3,,,,,0.0026443576072693728,,,
IGKV3D-20,,,,,0.002554361898277461,,,
ITIH4,,,,,0.0024050302238640686,,,
PSD3,,,,,0.0022505112309284736,,,
NRP1,,,,,0.002143314333403219,,,
RAB31,,,,,0.001955973446889168,0.00040752321656359645,,
COLEC12,,,,,0.0014624059734674281,,,
WNT4,,,,,0.0013146363642058303,,,
ZCCHC24,,,,,0.0012108952262635895,,,
COL4A2,,,,,0.0009845989029351142,0.0004590938358120092,,
AGT,,,,,0.0006315755652345563,,,
MRC2,,,,,0.00044237392514730233,,,
PARM1,,,,,0.0004020836659278021,0.000574243668772057,,
ENPP1,,,,,0.0003622187975126837,,,
HOXA10,,,,,0.00016410069239107582,,,
WNT2,,,,,0.00012046871331167485,,,
HAND2,,,,,6.825376769791476e-05,,,
ECM1,,,,,6.078294195237472e-07,,,
CRMP1,,,,,0.0,,,
HRC,,,,,,0.0006008065660296482,,
DDB2,,,,,,0.0005938446830515605,,
MITD1,,,,,,0.0005695535203564145,,
TRNAU1AP,,,,,,0.0005283355128624518,,
SAA1,,,,,,0.000505604273427783,,
ANGPT2,,,,,,0.0004998008123724823,,
AKAP5,,,,,,0.0004832826532571776,,
PLEKHJ1,,,,,,0.0004752443651853158,,
PLA2G7,,,,,,0.0004747922390102257,,
CEP89,,,,,,0.00047397333945264724,,
MSANTD4,,,,,,0.0004713971793653661,,
TPST1,,,,,,0.00047081921393792107,,
EMP3,,,,,,0.0004650998286736822,,
HEPH,,,,,,0.0004564969061673858,,
H2AC21,,,,,,0.0004526575091475386,,
ALB,,,,,,0.00044316590553566824,,
TMEM205,,,,,,0.0004400454557599517,,
ALDH1A3,,,,,,0.00043867557519977705,,
GTPBP2,,,,,,0.00043624324718688257,,
FBXL15,,,,,,0.00043185156533535256,,
P4HA2,,,,,,0.0004312077222926645,,
PRF1,,,,,,0.0004309922806190077,,
FAM43A,,,,,,0.0004297981376520497,,
ZBTB45,,,,,,0.0004292128559705929,,
DDR2,,,,,,0.0004277629135352163,,
GPRIN1,,,,,,0.00042254228795436124,,
FZD8,,,,,,0.00041900366183025373,,
MXRA8,,,,,,0.0004170338743748792,,
YJU2B,,,,,,0.00041586136148467825,,
HSD17B2,,,,,,0.00041293427405099116,,
S1PR2,,,,,,0.00041207319611982486,,
LTA4H,,,,,,0.00041093566133721895,,
TAF8,,,,,,0.00040567234317302617,,
LCOR,,,,,,0.0004051100962938648,,
CTDSP1,,,,,,0.0004013498821627488,,
GLA,,,,,,0.0004011012648085562,,
ASL,,,,,,0.0004006865909295259,,
SLC35B2,,,,,,0.0004004673941917582,,
TMEM35A,,,,,,0.0004001449659078052,,
SDC3,,,,,,0.0003991361821152013,,
COL4A3,,,,,,0.0003975605061174999,,
ATP6V0C,,,,,,0.0003968573180361413,,
GUCY1B1,,,,,,0.0003945720967736915,,
GZMB,,,,,,0.00039452211624051034,,
CEBPD,,,,,,0.0003943368735488257,,
TSPAN6,,,,,,,,58.0
CFH,,,,,,,,3.0
ENPP4,,,,,,,,2.0
SCYL3,,,,,,,,2.0
COPZ2,,,,,,,,2.0
CD99,,,,,,,,1.0
DPM1,,,,,,,,1.0
ITGA2B,,,,,,,,1.0
FGR,,,,,,,,1.0
FUCA2,,,,,,,,1.0
