,method,source,native,parents,p_value,description,intersection_size
23,DT_score_c45,GO:BP,GO:0009141,['GO:0006753'],0.008512274780374845,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",9
24,DT_score_c45,GO:CC,GO:1990204,['GO:1902494'],0.008682284034191141,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",6
25,DT_score_c45,GO:CC,GO:0098588,['GO:0031090'],0.009081852062062658,"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]",24
26,DT_score_c45,WP,WP:WP4629,['WP:000000'],0.010220352115367187,Aerobic glycolysis,3
27,DT_score_c45,HP,HP:0025454,"['HP:0001939', 'HP:0002921']",0.013839015050161971,Any deviation from the normal range of concentration of a metabolite in the cerebrospinal fluid.,8
28,DT_score_c45,GO:BP,GO:0042832,"['GO:0001562', 'GO:0098542']",0.015174656645631168,"""Reactions triggered in response to the presence of a protozoan that act to protect the cell or organism."" [GOC:jl]",4
29,DT_score_c45,KEGG,KEGG:01100,['KEGG:00000'],0.016543050117120244,Metabolic pathways,25
30,DT_score_c45,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",0.017927846686556583,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",8
31,DT_score_c45,GO:BP,GO:0001562,['GO:0051707'],0.02345383687144857,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a protozoan."" [GOC:ai]",4
32,DT_score_c45,GO:BP,GO:0046496,['GO:0019362'],0.02417872706985653,"""The chemical reactions and pathways involving nicotinamide nucleotides, any nucleotide that contains combined nicotinamide."" [ISBN:0198506732]",7
33,DT_score_c45,GO:BP,GO:0019362,"['GO:0009117', 'GO:0072524']",0.02417872706985653,"""The chemical reactions and pathways involving a pyridine nucleotide, a nucleotide characterized by a pyridine derivative as a nitrogen base."" [GOC:jl]",7
34,DT_score_c45,KEGG,KEGG:01230,['KEGG:00000'],0.024538203844266922,Biosynthesis of amino acids,5
35,DT_score_c45,GO:BP,GO:0019752,['GO:0043436'],0.025586639236123598,"""The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",15
36,DT_score_c45,GO:MF,GO:0008137,"['GO:0009055', 'GO:0015453', 'GO:0050136']",0.026019155097023575,"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",4
37,DT_score_c45,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",0.026977204502444865,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",11
38,DT_score_c45,GO:CC,GO:0030964,"['GO:0098796', 'GO:1990204']",0.028250022072591596,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",4
39,DT_score_c45,GO:CC,GO:0005747,"['GO:0005746', 'GO:0045271', 'GO:0098800']",0.028250022072591596,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",4
40,DT_score_c45,GO:CC,GO:0045271,"['GO:0030964', 'GO:0098803', 'GO:1902495']",0.028250022072591596,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",4
41,DT_score_c45,GO:MF,GO:0050136,"['GO:0003954', 'GO:0003955']",0.02865484144440702,"""Catalysis of the reaction: NADH + H+ + a quinone = NAD+ + a quinol."" [EC:1.6.5.11, GOC:mah]",4
42,DT_score_c45,WP,WP:WP5220,['WP:000000'],0.029617431877202855,Metabolic reprogramming in pancreatic cancer,4
43,DT_score_c45,GO:BP,GO:0072524,"['GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",0.03047335708833167,"""The chemical reactions and pathways involving a pyridine-containing compound, i.e. any compound that contains pyridine or a formal derivative thereof."" [GOC:mah]",7
44,DT_score_c45,GO:MF,GO:1901363,['GO:0036094'],0.0329737257787044,"""Binding to heterocyclic compound."" [GOC:TermGenie]",25
45,DT_score_c45,GO:BP,GO:0043436,['GO:0006082'],0.03405335058496674,"""The chemical reactions and pathways involving any oxoacid; an oxoacid is a compound which contains oxygen, at least one other element, and at least one hydrogen bound to oxygen, and which produces a conjugate base by loss of positive hydrogen ion(s) (hydrons)."" [Wikipedia:Oxyacid]",15
46,DT_score_c45,GO:MF,GO:0003954,['GO:0016651'],0.03450430919749005,"""Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor."" [RHEA:11356]",4
47,DT_score_c45,GO:MF,GO:0000166,"['GO:1901265', 'GO:1901363']",0.03521333838287299,"""Binding to a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",24
48,DT_score_c45,GO:MF,GO:1901265,['GO:0097159'],0.03547252362746671,"""Binding to nucleoside phosphate."" [GOC:TermGenie]",24
49,DT_score_c45,GO:CC,GO:0106139,['GO:0044217'],0.035701133867254764,"""The cell surface of a secondary, endosymbiont organism with which the first organism is interacting. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."" [GOC:rjd, PMID:30049880]",2
50,DT_score_c45,GO:BP,GO:0006082,"['GO:0044237', 'GO:0044281', 'GO:0071704']",0.03675801380073845,"""The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",15
51,DT_score_c45,GO:BP,GO:0009205,"['GO:0009144', 'GO:0009199']",0.03768500713100056,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
52,DT_score_c45,GO:MF,GO:0003955,['GO:0016655'],0.03773476606000123,"""Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone."" [EC:1.6.5.2]",4
53,DT_score_c45,GO:MF,GO:0016651,['GO:0016491'],0.03806748122070477,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",5
54,DT_score_c45,WP,WP:WP534,['WP:000000'],0.03881431816682538,Glycolysis and gluconeogenesis,4
55,DT_score_c45,WP,WP:WP4018,['WP:000000'],0.0450273535463981,Clear cell renal cell carcinoma pathways,5
56,DT_score_c45,GO:BP,GO:0009199,['GO:0009141'],0.04608843158830123,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
57,DT_score_c45,GO:BP,GO:0009144,['GO:0009141'],0.04608843158830123,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
58,DT_score_c45,GO:CC,GO:0005739,"['GO:0005737', 'GO:0043231']",0.04792019624094221,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",19
59,DT_score_c45,REAC,REAC:R-HSA-1430728,['REAC:0000000'],0.04952172491269652,Metabolism,28
60,RandomForest_gini,GO:MF,GO:0008137,"['GO:0009055', 'GO:0015453', 'GO:0050136']",2.934636298668734e-22,"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",15
61,RandomForest_gini,GO:MF,GO:0050136,"['GO:0003954', 'GO:0003955']",4.547176051498623e-22,"""Catalysis of the reaction: NADH + H+ + a quinone = NAD+ + a quinol."" [EC:1.6.5.11, GOC:mah]",15
62,RandomForest_gini,GO:MF,GO:0003954,['GO:0016651'],1.051261182777979e-21,"""Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor."" [RHEA:11356]",15
63,RandomForest_gini,GO:MF,GO:0003955,['GO:0016655'],1.570737769840571e-21,"""Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone."" [EC:1.6.5.2]",15
64,RandomForest_gini,GO:CC,GO:1990204,['GO:1902494'],1.9532401817229927e-21,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",19
65,RandomForest_gini,GO:CC,GO:0005747,"['GO:0005746', 'GO:0045271', 'GO:0098800']",2.1502889464944624e-21,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",15
66,RandomForest_gini,GO:CC,GO:0030964,"['GO:0098796', 'GO:1990204']",2.1502889464944624e-21,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",15
67,RandomForest_gini,GO:CC,GO:0045271,"['GO:0030964', 'GO:0098803', 'GO:1902495']",2.1502889464944624e-21,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",15
68,RandomForest_gini,GO:CC,GO:0098803,"['GO:0070469', 'GO:0098796']",7.110459327998074e-21,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",17
69,RandomForest_gini,GO:CC,GO:0005746,"['GO:0005743', 'GO:0070469']",1.2715424482805642e-20,"""The protein complexes that form the mitochondrial electron transport system (the respiratory chain), associated with the inner mitochondrial membrane. The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:curators, GOC:ecd, ISBN:0198547684]",17
70,RandomForest_gini,GO:MF,GO:0015453,['GO:0015399'],1.500801237062573e-20,"""Primary active transport of a solute across a membrane, driven by exothermic flow of electrons from a reduced substrate to an oxidized substrate. Primary active transport is catalysis of the transport of a solute across a membrane, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729, TC:3.D.-.-.-]",16
71,RandomForest_gini,GO:CC,GO:0070469,"['GO:0016020', 'GO:0110165']",5.452958125154578e-20,"""The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:ecd, GOC:mah, ISBN:0198547684, Wikipedia:Respirasome]",17
72,RandomForest_gini,GO:MF,GO:0016655,['GO:0016651'],9.58594103677636e-20,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a quinone or a similar acceptor molecule."" [GOC:ai]",15
73,RandomForest_gini,GO:BP,GO:0006120,"['GO:0019646', 'GO:0042775']",7.657417275623407e-19,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",14
74,RandomForest_gini,GO:MF,GO:0009055,['GO:0003674'],5.236942064623593e-18,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",17
75,RandomForest_gini,GO:BP,GO:0042773,"['GO:0006119', 'GO:0022904']",9.034911493765826e-18,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",16
76,RandomForest_gini,GO:BP,GO:0042775,['GO:0042773'],9.034911493765826e-18,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",16
77,RandomForest_gini,CORUM,CORUM:178,['CORUM:0000000'],1.859684554591138e-17,"Respiratory chain complex I (holoenzyme), mitochondrial",15
78,RandomForest_gini,GO:BP,GO:0042776,"['GO:0006119', 'GO:0015986']",4.3556937548867877e-17,"""The transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [GOC:mtg_sensu, ISBN:0716731363]",14
79,RandomForest_gini,WP,WP:WP623,['WP:000000'],4.939082984796766e-17,Oxidative phosphorylation,15
80,RandomForest_gini,GO:MF,GO:0016651,['GO:0016491'],1.221417057621095e-16,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",15
81,RandomForest_gini,GO:BP,GO:0019646,"['GO:0006119', 'GO:0009060', 'GO:0022904']",1.2422835646661366e-16,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",15
82,RandomForest_gini,GO:CC,GO:0098800,"['GO:0005743', 'GO:0098796', 'GO:0098798']",1.3967121669847293e-16,"""Any protein complex that is part of the inner mitochondrial membrane."" [GOC:dos]",17
83,RandomForest_gini,GO:BP,GO:0009144,['GO:0009141'],1.4886293625480032e-16,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",20
84,RandomForest_gini,REAC,REAC:R-HSA-6799198,['REAC:R-HSA-611105'],1.6721941159607396e-16,Complex I biogenesis,14
85,RandomForest_gini,GO:BP,GO:0006091,['GO:0044237'],2.532447433406832e-16,"""The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances."" [GOC:jl]",25
86,RandomForest_gini,GO:BP,GO:0022904,"['GO:0022900', 'GO:0045333']",2.566283585213372e-16,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."" [GOC:mtg_electron_transport, ISBN:0716720094]",16
87,RandomForest_gini,GO:BP,GO:0015986,['GO:0006754'],4.551136985524414e-16,"""The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [ISBN:0716731363]",14
88,RandomForest_gini,GO:BP,GO:0009141,['GO:0006753'],5.023962865158263e-16,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",20
89,RandomForest_gini,REAC,REAC:R-HSA-1428517,['REAC:R-HSA-1430728'],6.816109070638412e-16,The citric acid (TCA) cycle and respiratory electron transport,19
90,RandomForest_gini,GO:BP,GO:0009117,['GO:0006753'],7.183442092806597e-16,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",26
91,RandomForest_gini,GO:BP,GO:0006163,"['GO:0009117', 'GO:0072521']",7.214767937584743e-16,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",25
92,RandomForest_gini,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",9.92973833481389e-16,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",24
93,RandomForest_gini,GO:BP,GO:0006753,"['GO:0006796', 'GO:0019637', 'GO:0055086']",9.958568253574113e-16,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",26
94,RandomForest_gini,GO:BP,GO:0055086,"['GO:0006139', 'GO:0044281']",1.0301549363695646e-15,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",27
95,RandomForest_gini,GO:BP,GO:0046390,"['GO:0019693', 'GO:0090407', 'GO:1901137']",1.066524732566668e-15,"""The chemical reactions and pathways resulting in the formation of ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",19
96,RandomForest_gini,REAC,REAC:R-HSA-611105,['REAC:R-HSA-163200'],1.0811430292559735e-15,Respiratory electron transport,16
97,RandomForest_gini,GO:BP,GO:0009205,"['GO:0009144', 'GO:0009199']",2.1546869211143284e-15,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",19
98,RandomForest_gini,GO:BP,GO:0072521,"['GO:0006725', 'GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",2.5238171127967582e-15,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",25
99,RandomForest_gini,GO:BP,GO:0009150,"['GO:0006163', 'GO:0009259']",2.982992813157248e-15,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",23
100,RandomForest_gini,GO:BP,GO:0022900,['GO:0006091'],3.199513376038893e-15,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",17
101,RandomForest_gini,GO:MF,GO:0015399,['GO:0022804'],3.276869053644216e-15,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source. Primary energy sources known to be coupled to transport are chemical such as ATP hydrolysis, redox energy and photon energy."" [GOC:mtg_transport, PMID:31613498]",17
102,RandomForest_gini,GO:BP,GO:0009199,['GO:0009141'],3.653451464753173e-15,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",19
103,RandomForest_gini,KEGG,KEGG:04932,['KEGG:00000'],4.431086476713007e-15,Non-alcoholic fatty liver disease,18
104,RandomForest_gini,GO:BP,GO:0006119,['GO:0009060'],4.4591519655214595e-15,"""The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."" [ISBN:0198506732, ISBN:0471331309]",16
105,RandomForest_gini,GO:BP,GO:0009152,"['GO:0006164', 'GO:0009150', 'GO:0009260']",4.593539366809444e-15,"""The chemical reactions and pathways resulting in the formation of a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",18
106,RandomForest_gini,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",8.157847969069446e-15,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",18
107,RandomForest_gini,GO:BP,GO:0009259,"['GO:0009117', 'GO:0019693']",8.178282879162294e-15,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",23
108,RandomForest_gini,KEGG,KEGG:00190,['KEGG:00000'],8.987765056521349e-15,Oxidative phosphorylation,17
109,RandomForest_gini,WP,WP:WP111,['WP:000000'],1.2091588038296171e-14,Electron transport chain OXPHOS system in mitochondria,16
110,RandomForest_gini,GO:BP,GO:0009260,"['GO:0009165', 'GO:0009259', 'GO:0046390']",1.536196050685554e-14,"""The chemical reactions and pathways resulting in the formation of a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",18
111,RandomForest_gini,WP,WP:WP4396,['WP:000000'],1.5398985454094902e-14,Nonalcoholic fatty liver disease,18
112,RandomForest_gini,GO:CC,GO:0098798,"['GO:0005739', 'GO:0032991']",2.069739489791895e-14,"""A protein complex that is part of a mitochondrion."" [GOC:dos]",19
113,RandomForest_gini,GO:BP,GO:0009060,['GO:0045333'],2.2371693771480136e-14,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",17
114,RandomForest_gini,CORUM,CORUM:2920,['CORUM:0000000'],2.754111225077756e-14,Respiratory chain complex I (lambda subunit) mitochondrial,10
