,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
PRKAR2B,0.5959911099994568,,,0.06,,,,
HSPA13,0.5956794826581946,,,,,,,
ANKRD13A,0.5953125687357064,,,,,,,
DOCK4,0.5952750697470391,0.007152408351912648,,0.04,,,,
ITGAX,0.5951863762532346,,,,,,,
LRRK2,0.595166066351488,,,,,,,
CA9,0.5951191513909065,,,,,,,
KIF2A,0.5950506247841324,,,,,,,
ANGPT2,0.5950392153625286,,,,,,,
TAP1,0.5950144004276584,,,,,,,
XPOT,0.5950122509356988,,,,,,,
GAPDH,0.5949590405292059,,,,,,,
RCN1,0.594927165290017,,,,,,,
SLC9A9,0.5949066374532019,,,,,,,
PLEKHA2,0.594800593168473,0.004692328760452749,,,,,,
FAM114A2,0.59466597355913,,,,,,,
TNFAIP6,0.5946392137527574,,,,,,,
ALDOC,0.594631451621114,,,,,,,
C19orf33,0.5945980694945553,,,,,,,
AAR2,0.5943871581763475,,,,,,,
OAS3,0.5943339828422479,,,,,,,
CYP4A11,0.5943120949927782,,,,,,,
TXNDC12,0.5942855774472261,,,,,,,
UMOD,0.5942469197944392,,,0.04,,0.0006666244448619873,,
TBC1D2,0.5941760054582524,,,,,,,
IFI35,0.5940611532328746,0.0034381482205099265,,,,,,
ERGIC1,0.5939131866482416,,,,,,,
MIF,0.5938460483205837,,,,,,,
ENO1,0.5937612611761752,,,,,,,
PPP1R13L,0.5937491397669563,,,,,,,
MVP,0.5937377538833714,,,,,,,
DPP9,,0.009179677633083754,,,,,,
SPTBN2,,0.007721705749277872,,0.42,0.043985210492080935,,,
PSMB8,,0.0077148126397538095,,,,,,
PLOD3,,0.007548905765307037,,,,,,
CNP,,0.007520606363535738,,,,,,
P4HA1,,0.007462737999483245,,,,,,
AIF1L,,0.007302221211460568,,,,,,
PARD3B,,0.007301584563451805,,0.36,0.01323535761809074,,,
PSMB9,,0.0071246663962122566,,0.14,0.006137296991966703,,,
GPD1L,,0.006952261177359774,,0.2,0.018952398620571215,,,
NDUFA3,,0.0068613667385258245,,,0.001946190342103392,,,
EPB41L5,,0.006708506511374117,,,6.876349261814707e-08,,,
TPD52L2,,0.006694406623029071,,,,,,
ANXA4,,0.006530134859148414,,,,,,
MPP7,,0.006456618427283049,,,0.004396607304687532,,,
PFKFB2,,0.006434873074851123,,,,,,
IPO9,,0.006377644017141647,,,,,,
NDUFA4,,0.006331786190556343,,,0.022094059115519888,,,
PDHA1,,0.00626825140759025,,,0.02297142962654444,,,
NDUFS4,,0.006075289638512427,,,0.04533503871102118,,,
GIT2,,0.0059853493794083,,,,,,
NUDT9,,0.005965137743061435,,,0.008028194384137355,,,
NDUFS5,,0.005749826778849854,,,0.04099441200582432,,,
PSMD10,,0.005657631759531434,,0.07,,,,
COX6B1,,0.005646755147510664,,,0.06103937475378706,,,
NDUFA4L2,,0.005623237607025794,,,,,,
GGH,,0.00561736142620146,,,0.0011822497684569734,,,
SLC16A3,,0.005503458228580378,,,,,,
KIF13B,,0.0053749140590459085,,,0.005148937125018101,,,
NCOR2,,0.005280773192014243,,,,,,
LARS2,,0.005251677811400432,,,0.010294449841951887,,,
LLGL2,,0.005182618116353601,,,0.01991904853843887,,,
TNIP1,,0.005141838915987064,,,,,,
LDHA,,0.004972977040652399,,,,,,
COLGALT1,,0.004960563907841788,,,,,,
NDUFV1,,0.004959569538139354,,,0.05899679415910919,,,
SIAE,,0.004944262874406516,,0.27,0.011520428733150505,,,
SIGIRR,,0.004917196802170625,,,,,,
PDK1,,0.0048459000197372095,,,,,,
NDUFS1,,0.004821884959686639,,,0.06126234548585503,,,
QARS1,,0.004735036673681034,,0.33,0.00027765795215457583,0.0003445635905568096,,
NDUFA12,,0.004686292986027758,,,0.03029579071274189,,,
NDUFS6,,0.00468587237690106,,,0.01000347293177192,,,
PLCL1,,0.004641977705346608,,,0.001217785193831148,,,
PSMB10,,0.00462927518404636,,,,,,
IKBIP,,0.004528665576457938,,,,,,
ACP3,,0.004330971171198506,,,,,,
NUDCD3,,0.004263551011595437,,,,,,
NOL3,,0.004254751044201655,,,,,,
NDUFS7,,0.00424070103231997,,,0.05539709817158647,,,
CDK18,,0.00411590381780072,,,,,,
NMNAT1,,0.0040899092173443865,,,,,,
PAPLN,,0.00405646277018964,,0.32,0.03933736258534902,,,
EBNA1BP2,,0.003926498010870049,,,,,,
ICAM1,,0.00382171054078989,,,,,,
SUOX,,0.0037709733732712836,,,0.008406263558998915,,,
MAP6,,0.003759894178575881,,0.05,0.0011858807463352968,,,
BCR,,0.0037523664210923667,,,,,,
L1CAM,,0.003725847996333688,,,,,,
NDRG1,,0.003716220652002541,,0.02,,,,
PKM,,0.003655009973845662,,,,,,
WDR48,,0.0035900677611997787,,,0.002296514612349102,,,
EHBP1L1,,0.0035760451663572196,,0.03,,,,
NAPSA,,0.0035418204615408405,,,,,,
ITGA5,,0.003524510637676752,,,,,,
RIC8A,,0.003453163428598125,,,,,,
RASSF8,,0.0034252966144093402,,0.02,0.010120724335384598,,,
COA5,,0.0033611377751141423,,,0.00047599026967181616,,,
NDUFS8,,0.0033247834558686813,,,0.006025069404760896,,,
RECQL,,0.003247495364766081,,,,,,
AP1M2,,0.0032303257479948657,,,,,,
PTPN23,,0.0032178483037998344,,,0.00013179626434482573,,,
LMO7,,0.0031513079573271875,,,,,,
GPX3,,0.0031503467769296765,,,0.00867478600090538,,,
EPB41L1,,0.0031383064323695867,,,,,,
TYMP,,0.0031163220582167174,,,,,,
TSR1,,0.003109728973563401,,,,,,
NDUFA2,,0.003081923682399045,,,0.007329877742496831,,,
RAB25,,0.003019401815658072,,0.16,,,,
TINAG,,0.0029098617206478683,,,0.002754285486243056,,,
FHIT,,0.0028704004302032285,,,0.02204834779230292,,,
MAP4K3,,,,0.15,0.0007353253554588708,,,
SFRP1,,,,0.14,,0.00048351125936712614,,
LAD1,,,,0.13,,,,
NTN4,,,,0.1,,0.000469045537655534,,
FGF1,,,,0.1,0.0002829939361641961,,,
COL4A4,,,,0.08,,,,
FRAS1,,,,0.08,,,,
PKN1,,,,0.07,0.000572852742428742,,,
IP6K1,,,,0.07,,,,
ACSL4,,,,0.06,,0.00035468824509947097,,
GAK,,,,0.05,,,,
MAGI2,,,,0.05,,0.00035583766196545057,,
SMARCC1,,,,0.05,,0.00045470943797508705,,
KCP,,,,0.05,,0.00040810281406095664,,
CTSH,,,,0.05,,,,
TUBB6,,,,0.05,,,,
MARS1,,,,0.05,,0.000388351630387563,,
CGNL1,,,,0.05,3.5759947657508544e-05,,,
SOS1,,,,0.04,,,,
YWHAH,,,,0.04,,,,
TRAPPC6B,,,,0.03,,,,
PCMTD1,,,,0.03,,0.0003534136784816537,,
KATNAL1,,,,0.03,,,,
CAMSAP1,,,,0.03,,,,
DDX56,,,,0.03,,,,
GULP1,,,,0.03,,,,
ABI3,,,,0.03,,,,
RP2,,,,0.03,,,,
TBK1,,,,0.02,,,,
RAD23A,,,,0.02,,,,
PDLIM1,,,,0.02,,,,
LAMC3,,,,0.02,,0.0005837004446015762,,
MECOM,,,,0.02,,,,
PAPPA2,,,,0.02,,,,
ADH1A,,,,0.02,,,,
NIFK,,,,0.02,,,,
ANXA7,,,,0.02,,,,
ACOT11,,,,0.02,0.02073585183354255,,,
SMPD1,,,,0.02,0.0037869603111240534,,,
PDXP,,,,0.02,,0.0003519243067713723,,
DACH1,,,,0.02,,0.0003702273692687978,,
CORO2B,,,,0.02,,,,
NOL10,,,,0.02,,,,
LACC1,,,,0.02,,,,
MCAM,,,,0.02,,,,
RRN3,,,,0.01,,,,
NFAT5,,,,0.01,,,,
MACROH2A2,,,,0.01,,0.00038258211894694975,,
TRAF2,,,,0.01,,,,
PECAM1,,,,0.01,,,,
SHROOM1,,,,0.01,,,,
SAT2,,,,0.01,,,,
DEFB1,,,,0.01,,0.0003268247594634919,,
AP4S1,,,,0.01,,,,
GFRA1,,,,0.01,,0.0003407687098411174,,
FMR1,,,,0.01,,,,
DNAJC28,,,,0.01,,,,
SYNE2,,,,0.01,,,,
TMEM109,,,,0.01,,,,
ITIH3,,,,0.01,,0.0004085836257365885,,
PDAP1,,,,0.01,,,,
REG1A,,,,0.01,,,,
CPNE2,,,,0.01,,,,
POLR2M,,,,0.01,,,,
FXYD4,,,,0.01,,,,
ITPR3,,,,0.01,,,,
PPP1R11,,,,0.01,,,,
SDSL,,,,0.01,,,,
PAPPA,,,,0.01,,,,
GALNT3,,,,0.01,,,,
BUD23,,,,0.01,,,,
ADK,,,,0.01,,0.00040023162733870905,,
SH3GLB1,,,,0.01,,,,
TGS1,,,,0.01,,,,
INPP4B,,,,0.01,,0.0005232578448211302,,
LMAN2,,,,0.01,,,,
ITGB6,,,,0.01,,0.0006180694645053585,,
ITGA4,,,,0.01,,,,
TMOD3,,,,0.01,,,,
FUT11,,,,0.01,,,,
MT2A,,,,0.01,,0.00040833319219267305,,
NDUFS2,,,,,0.059559943154210385,,,
PDHB,,,,,0.05366212932918905,,,
PTGR3,,,,,0.03496444980716466,,,
PCCB,,,,,0.024269600305395066,,,
SUCLA2,,,,,0.023181329964092074,,,
CBR4,,,,,0.019513012993699,,,
PCCA,,,,,0.01886901118561493,,,
AUH,,,,,0.017863154583660862,,,
SUCLG2,,,,,0.01713465499214364,,,
NDUFV2,,,,,0.016293605008834606,,,
CHP1,,,,,0.015441069704518055,,,
MRPS6,,,,,0.014657542561128365,,,
MRPS18B,,,,,0.012777094806303332,,,
NDUFB10,,,,,0.01245302268968814,,,
PIP4K2C,,,,,0.012263340115685008,,,
SDHB,,,,,0.012207634561593312,,,
MRPS22,,,,,0.01091552058753586,,,
NDUFA5,,,,,0.010272011485139091,,,
PLCD1,,,,,0.010058560243700639,,,
PALM3,,,,,0.007879866228474761,,,
MRPL19,,,,,0.007869307468320557,,,
MRPS31,,,,,0.007807234772614469,,,
DLD,,,,,0.006624035392802515,,,
ACAD8,,,,,0.0063812066846948194,,,
DBT,,,,,0.0050744955338309925,,,
MRPS28,,,,,0.004490103049703652,,,
MISP3,,,,,0.004487990576765676,,,
MRPS2,,,,,0.004217126647396449,,,
NDUFC2,,,,,0.00411028572801939,,,
MRPS35,,,,,0.004006604998152069,,,
COX5A,,,,,0.0035495582238213724,,,
MRPL53,,,,,0.0030489985185839473,,,
PLEKHA6,,,,,0.0029634593266205057,,,
BDH2,,,,,0.0022519167949881817,,,
CHCHD4,,,,,0.0022114939524196797,,,
NDUFA9,,,,,0.0020096558992402256,,,
MRPS23,,,,,0.0019201216642338293,,,
COX7A2L,,,,,0.0018982552842838252,,,
DHX30,,,,,0.0018511745377254225,,,
MRPS26,,,,,0.0015330212245283443,,,
TBC1D13,,,,,0.0015202467594940688,,,
GLB1,,,,,0.0011121182148637937,,,
PHYHD1,,,,,0.0010285512365429716,,,
GLOD5,,,,,0.0009315659538404309,,,
ADD3,,,,,0.0008289710341940222,,,
MRPS25,,,,,0.0006986970012190456,,,
UQCRB,,,,,0.0005854004928719343,,,
UQCRC1,,,,,0.0005092195503004158,,,
COX5B,,,,,7.408762989614761e-05,,,
PPM1K,,,,,0.0,,,
CIP2A,,,,,,0.0005031396206635004,,
TLE1,,,,,,0.000494256608847669,,
MARF1,,,,,,0.0004900683032023664,,
CPXM1,,,,,,0.0004892961168258521,,
WFDC2,,,,,,0.0004701677652935423,,
NR2F1,,,,,,0.0004643355404704331,,
ADCK5,,,,,,0.0004581530713669271,,
SLPI,,,,,,0.0004529204149329154,,
TENT2,,,,,,0.00044594066188759777,,
SVEP1,,,,,,0.0004269537845658601,,
ZCCHC24,,,,,,0.0004233744129807777,,
MFAP4,,,,,,0.0004202350208553016,,
RBM6,,,,,,0.00041985384889089907,,
MASP2,,,,,,0.000408471271464757,,
CRISPLD2,,,,,,0.00040833881142180866,,
TNRC6A,,,,,,0.0004072086035392186,,
LMO4,,,,,,0.0004057923770489091,,
PTEN,,,,,,0.00040423350009673024,,
EYA3,,,,,,0.00040138466656153206,,
ARID1B,,,,,,0.00040024053336898234,,
TTC9,,,,,,0.0003910440868544561,,
RAB11FIP4,,,,,,0.00039044761889581544,,
IGLV2-11,,,,,,0.0003834934691969085,,
LYPLA2,,,,,,0.0003830613100137078,,
LUC7L,,,,,,0.00038244649820974716,,
SLC20A2,,,,,,0.00038054912819623666,,
NPNT,,,,,,0.00037992358396952806,,
PJA1,,,,,,0.0003787921008869717,,
MUC1,,,,,,0.0003768415301475077,,
LAMA2,,,,,,0.0003746436848618717,,
FBLN5,,,,,,0.0003731566348900369,,
ERMP1,,,,,,0.00037178420576594265,,
DCDC2,,,,,,0.0003694829105811937,,
CTNNAL1,,,,,,0.0003687883748506059,,
RALGAPA2,,,,,,0.00036512172629526654,,
GMDS,,,,,,0.000364412823055648,,
VWA5A,,,,,,0.0003641304016264085,,
APIP,,,,,,0.0003610901254781991,,
SHROOM2,,,,,,0.00036087203944251646,,
DCAF1,,,,,,0.00036008128867070317,,
REN,,,,,,0.00035769965806209457,,
MEGF8,,,,,,0.00035659895857547726,,
EPS8L1,,,,,,0.0003550656619780422,,
PTN,,,,,,0.0003540150937821289,,
TOP2B,,,,,,0.0003534389970419945,,
CAMK4,,,,,,0.00035203670623536095,,
PRG3,,,,,,0.0003511073369482793,,
OLFM4,,,,,,0.00035076175076133027,,
SORT1,,,,,,0.0003499243475766755,,
NPM3,,,,,,0.0003488655144009216,,
UBL5,,,,,,0.00034851655295821144,,
ATXN7,,,,,,0.0003476431448155649,,
PAGR1,,,,,,0.00034763371404164013,,
HGF,,,,,,0.00034656959451717683,,
ACTR8,,,,,,0.0003455026459864809,,
NUDT18,,,,,,0.0003438472123333289,,
SBSPON,,,,,,0.000343124629286299,,
COL4A1,,,,,,0.00034279829465660446,,
ZMIZ1,,,,,,0.000342681337607974,,
TACSTD2,,,,,,0.00034138674510719936,,
YY1,,,,,,0.00034138317298249216,,
PTBP3,,,,,,0.0003401054536851104,,
PROM1,,,,,,0.00033965782747365973,,
PTK7,,,,,,0.00033940875921012904,,
UCHL1,,,,,,0.0003377361790388594,,
CABIN1,,,,,,0.0003370402815497688,,
UBOX5,,,,,,0.0003364239458078559,,
GRB7,,,,,,0.000335393030549147,,
MMP7,,,,,,0.0003342965578185413,,
USP4,,,,,,0.0003341883741069876,,
MTARC1,,,,,,0.0003338821697764614,,
MT1E,,,,,,0.00033354123979031187,,
VWF,,,,,,0.000332860785915711,,
CMTM6,,,,,,0.00033117699816298014,,
GTF2F1,,,,,,0.0003303436258006892,,
STXBP4,,,,,,0.0003298623599199889,,
LASP1,,,,,,0.0003287992762064151,,
ELP6,,,,,,0.0003280463226804164,,
TSPAN6,,,,,,,,114.0
DPM1,,,,,,,,10.0
SCYL3,,,,,,,,4.0
CFH,,,,,,,,3.0
FUCA2,,,,,,,,2.0
LAS1L,,,,,,,,2.0
MSLN,,,,,,,,1.0
