,Volcano Plot_p
LCP1,1.0692795660399292
MLKL,1.0680728794577645
MET,1.0666426019625708
VIM,1.0663316030551964
MXRA5,1.057870566987786
LTBP2,1.0575356665713027
HLA-DMA,1.0564840335519736
MNDA,1.0561793720915758
SPARC,1.0553858109073526
COL5A2,1.0553462796560065
STAT1,1.0519800608534677
CASP1,1.0477265311672923
CD163,1.0476881795045532
RSL1D1,1.0449758070492057
NEK6,1.044776047722568
FMNL1,1.0433497970130565
HSD3B7,1.0356303436679277
CD4,1.0324584121814049
RASSF2,1.0320787247027197
BIN2,1.0270845537398012
DOCK2,1.0268373755755493
CDK18,1.0235232944621167
CIT,1.0228500618936187
ADA,1.022614075545902
CLIC6,1.0196822967243504
GRAMD4,1.0179572755494968
EVI2B,1.0177790929264892
FERMT3,1.0152627129376504
MCM7,1.0151066627149994
PNCK,1.0138976056765716
MCM2,1.01244511285293
HBQ1,1.0120371767214964
VAV1,1.011485113954013
IGF2BP3,1.0113560530300025
RCN1,1.0090717243850695
MTCL1,1.0057207252101754
HLA-DRA,1.0024737921581934
PRDX4,1.0009924849119165
KCNAB2,1.0009319864573596
RBP1,-1.0001936041687278
KHK,-1.001595131708232
MRPS28,-1.0037521307014956
MRPS33,-1.0050895209530102
COQ6,-1.0067227560699044
MAN1C1,-1.0072995343538913
ANK3,-1.0083911163481893
SDHAF3,-1.009455490516997
DAP3,-1.0104748240182584
DLST,-1.0104764346328985
MRPS31,-1.010868550637044
TMEM141,-1.0112062150998093
PPIF,-1.0118488358114832
PAPPA,-1.012935639332849
ALDH3A2,-1.0153054139133673
C11orf54,-1.0173777884932338
PDHX,-1.017802490157948
NHLRC3,-1.0179718007497618
NDUFB2,-1.0182119287180342
CHAD,-1.0187510483512674
SDSL,-1.0216185834776157
DGLUCY,-1.0227406522747076
SLC5A1,-1.02326561471647
COA7,-1.0285104694951879
NUDT8,-1.0308467431630726
ACSS1,-1.0308584938365946
ATP6V1E1,-1.0315348235453827
MPC2,-1.0321408311469331
FH,-1.0331145813340923
MOXD1,-1.0333775454345442
MOCS1,-1.0370406416460813
FERMT1,-1.0379018204291062
ATP6V1D,-1.0389728557422806
RAB11FIP3,-1.0395419670792985
LYRM1,-1.0397834283518284
PDE1A,-1.0411392124269643
PIGR,-1.043963133542194
ATP5PO,-1.0439726886452383
GLS,-1.045497196749527
PPA2,-1.0471509915452182
RGN,-1.0473691348324043
INHBE,-1.0484397174537334
NDUFAF5,-1.0530042882109933
SPINK1,-1.0541468193930743
TXNRD2,-1.054356197446196
MT-ND4,-1.0546604507712887
LRPPRC,-1.0553442477299777
GRHPR,-1.056050931300407
NEBL,-1.0597034356885116
GPHN,-1.0607946985569399
SLC6A6,-1.0614987618790463
IVD,-1.0619656071290695
WDR72,-1.066358828782204
CPT2,-1.0677267837160165
RIDA,-1.068569940864841
COL4A1,-1.0689036948913433
PRDX3,-1.070773683146687
CORO2B,-1.0709494616454618
NAPEPLD,-1.0729755117602475
THNSL1,-1.074620424394796
ATP5PF,-1.0748537918848557
ATP5F1C,-1.075990601445098
NTN4,-1.076500409660194
PLA2G1B,-1.07752139214277
TUBAL3,-1.0784449215609546
ANXA9,-1.0786975985115783
GLB1,-1.080427464344002
PLA2G4F,-1.0844917540905723
SLIT2,-1.0867467134095865
SLC25A4,-1.0889954370523791
DECR1,-1.0896970444958023
ATP6V0D2,-1.0899444925508643
FOXRED1,-1.090839930128736
ALDH1A2,-1.092081549574204
VAT1L,-1.0941169106383692
SMOC1,-1.0951347815131856
SUSD2,-1.09518802013727
OXCT1,-1.0953529425603292
KCNN3,-1.097239327832429
CLCN5,-1.1010254957328987
PAPPA2,-1.1020066841903307
HINT2,-1.10215109050033
ACSF3,-1.104408919233418
CYP27B1,-1.1055582053790547
GCDH,-1.1060836529779559
DARS2,-1.1066601445578463
CYP4F2,-1.1066936841313115
PPP1R1A,-1.1086332949945568
ACP6,-1.1100423817752119
NAGLU,-1.111295161940019
EPHX2,-1.1119331587484123
KCNJ15,-1.1134073880819604
CALML4,-1.1146513074406548
GAS2,-1.1150879891490688
CDHR2,-1.1169344557812027
SORT1,-1.117788034664435
HSDL2,-1.1183713708979315
ATP6V1H,-1.1192633228925029
HSPE1,-1.119527557447997
MCEE,-1.1204920850664712
ACSL1,-1.1212442293027125
C11orf52,-1.1231072816203673
RALYL,-1.1237402717453362
CMC2,-1.124163603391115
BHMT,-1.1243381175210156
COX6A1,-1.1250908038264014
SDR39U1,-1.1262009617498017
CYP27A1,-1.1271350647602392
ACOT13,-1.1288843686115013
COL4A3,-1.1319002768888118
PCYT2,-1.132256470536018
F9,-1.1322982792358318
AGPAT3,-1.132796358749107
PDHB,-1.1328585751316498
UQCRFS1,-1.1330045433891938
LLGL2,-1.1336899271593497
ECHDC2,-1.136077238592941
CGNL1,-1.137251010605159
CNP,-1.1375738399337922
SLC16A4,-1.138346462689199
SIAE,-1.1389081271942545
ABHD10,-1.1398155746251746
CLDN2,-1.1402260424429915
CST3,-1.1403281129389442
RMND1,-1.1417701915342993
ARSF,-1.1419828268290075
NPHS1,-1.1426820013405061
SLC25A42,-1.1434769149856052
LRP2,-1.1467769889134138
SLC22A4,-1.1492198629609465
CDHR5,-1.1493093754214607
MMUT,-1.1501738539384703
DLD,-1.153867964574488
ATP5IF1,-1.1553297998070238
ALDH7A1,-1.1562348839975949
INHBC,-1.156269049362738
KCNJ10,-1.1584834166735798
SFXN5,-1.161315118712499
COX7B,-1.161782025968154
NDUFV2,-1.162632511443143
HACL1,-1.163244441862182
ITGB6,-1.1645123551277583
PALM,-1.1656278515108214
TFF3,-1.1666545183896293
ANKRD2,-1.1681948428969517
CYP4F3,-1.1687304036135404
NDUFB11,-1.1691859519735561
GLA,-1.1692009202171096
DPYS,-1.1710028093495342
HSD17B8,-1.1711370016904235
LARS2,-1.1716204122307492
COA4,-1.172369244697024
COBLL1,-1.1727424432286315
SCD5,-1.1743694875450517
CTSA,-1.174624785867268
ENOSF1,-1.174862437128727
NDUFB6,-1.1748800947645779
TAGLN3,-1.1752637940866475
AFG1L,-1.1763016673096418
PARD3B,-1.1783254147340494
TACO1,-1.1783370906994122
ATP6V1G1,-1.1796333366808733
SLC34A3,-1.1825876126713608
PDZK1,-1.1881778581230082
OR4C16,-1.1886173271860545
TRHDE,-1.1899814508607092
RAP1GAP,-1.1907087397711427
DIO1,-1.191432479214344
CUBN,-1.1924067207997002
ANKS4B,-1.1925936165248778
GYS2,-1.1928408848226415
C1orf116,-1.193021242886258
ALDH1L1,-1.1952017610546937
THSD4,-1.1978014552065634
PGAM2,-1.200153355047065
PDSS2,-1.2003786082398007
MTCH2,-1.2010901322542447
APOO,-1.2029280063994843
COQ3,-1.2029623738919881
USH1C,-1.2035679217198194
ABCC6,-1.205825813013085
MYO7B,-1.2064548320077033
MT-CO3,-1.2092962704838697
FAM169A,-1.2121315413069775
BCKDHB,-1.2130117690172697
MEX3A,-1.2130406017502082
EHHADH,-1.2157307947670029
SLC7A7,-1.216773762591276
FHIT,-1.2170469363946954
UQCRC1,-1.2181037487969162
KCNJ16,-1.2188452538195043
PBLD,-1.2202555799131405
ACOT11,-1.2206003647238546
FGL1,-1.2213094543687233
SLC5A9,-1.2219416360581108
AK3,-1.2222912832673614
PLCXD3,-1.2227848571598061
CMTM4,-1.2237903898895808
ABCB1,-1.2261139704681163
COX4I1,-1.2262170191681183
ACSS3,-1.2301690702514265
NOX4,-1.2322945806407122
AIFM1,-1.2330025492999312
GALM,-1.236895970061726
SLC44A4,-1.2410355528231807
NDUFB7,-1.2410651709838627
CRAT,-1.2421353962884094
PLIN4,-1.243005943501279
TMEM72,-1.243118357169698
ETFDH,-1.2444261451772147
CHCHD4,-1.2448389057973213
SLC27A2,-1.246608357449585
ETFA,-1.248582198337201
AQP2,-1.2510213500794252
BHMT2,-1.2546148045177683
GPRC5A,-1.255427096013393
UGT3A1,-1.2577487238031781
CLYBL,-1.2578676324437241
QPRT,-1.2590114313515153
ANK2,-1.2595701457607151
SLC22A13,-1.261364198347352
STK33,-1.2614885172770518
SMTNL2,-1.2631491676431073
UQCR10,-1.26350948197724
DUSP9,-1.2636205614272782
CTH,-1.2640297799890192
DNAJC28,-1.2644572200650748
SCPEP1,-1.270604415461606
CLCNKB,-1.271005234694361
CHP1,-1.2722496578483182
IDNK,-1.272872616916058
NDUFB10,-1.2729312853964836
RENBP,-1.2731170859545993
UQCRC2,-1.276298862896753
SLC25A5,-1.2766001733520802
EPB41L3,-1.277256691456699
L2HGDH,-1.2784608434904579
SULT1C2,-1.2799729159902118
AGXT,-1.2800200993413702
SUCLA2,-1.28014140024904
MPP7,-1.2815842854608404
AKR7A3,-1.2849007264318943
VWA8,-1.2871041522991653
MCCC2,-1.2876051447893875
PDHA1,-1.2879488986551366
PTPRD,-1.2881195783686827
ACO1,-1.2889935171862017
SIGIRR,-1.290714164243926
COX7A2,-1.2908084932468855
SLC47A1,-1.2915550482681144
COX7A1,-1.292944099967046
NUBPL,-1.2946701435531074
BAIAP2,-1.2958116405737663
SLC2A9,-1.2966417957680374
NDUFA13,-1.3012040556651894
DDN,-1.3026680723474036
ESPN,-1.3042733400991762
PLCL1,-1.3049971293612486
NDUFS2,-1.3055099065694773
IDH2,-1.3066257429627166
NDUFB1,-1.3080213926037474
PRKAR2B,-1.3096551035930701
SH3YL1,-1.3103517771321616
FMO1,-1.3103718815609742
AFMID,-1.3106021147558284
GPT2,-1.3123404400501688
BSND,-1.3124414153498416
PTGR3,-1.3126493643616806
ENTPD5,-1.314029710175573
DBT,-1.314620437108132
MAGI2,-1.314891376314594
GGT5,-1.315557761006062
BDH2,-1.3167851160389064
ATP6V1B1,-1.317980973401933
OXNAD1,-1.3181157078285426
GCAT,-1.3228474823154217
GCSH,-1.3291195976744223
CLDN10,-1.3304708308627138
SLC15A2,-1.3318754181009296
SPON1,-1.3390598300910905
ACOT2,-1.3399403882247516
ECHDC3,-1.340099853172383
SLC12A3,-1.340394312214199
ACE,-1.3404115297781993
ALDH5A1,-1.3413508336589688
NDUFS3,-1.3415877744850377
MCCC1,-1.3421603591177764
FRAS1,-1.3425097899810217
MT-ND1,-1.3484821178427837
TACSTD2,-1.3486656157784984
NDUFB4,-1.3538110358575928
CCL14,-1.3541930877278932
ACAD10,-1.3543745404913314
SORD,-1.355004175690516
PDLIM2,-1.355605743230621
L1CAM,-1.3595322220804529
GPD1L,-1.3613006510224177
NDUFA8,-1.362370822343282
KCP,-1.3631615131642132
SUCLG1,-1.3637736898604567
COX17,-1.3643901743793263
COX5B,-1.3649452253211707
NDUFB9,-1.3649761329698324
SLC26A6,-1.3656705675091698
ASPDH,-1.368323866080306
NDUFA11,-1.3705062337195983
NHERF1,-1.3707120726893196
ALDH2,-1.3731395353973914
ADHFE1,-1.3735708450378945
OAT,-1.3755804508540024
PLA2G2A,-1.3784707353515055
TJP3,-1.3786792074410223
COA6,-1.3789016248037933
ACMSD,-1.379820500257672
DMGDH,-1.3809230127508427
GLYCTK,-1.3823493227672976
ATP6V1G3,-1.3838817715935712
SDHB,-1.3845607795048216
REG1A,-1.3867076494096373
GSTM3,-1.3878893268663912
PAPLN,-1.3884411619992636
ALDH8A1,-1.4003820825110285
SLC5A8,-1.406429387713734
AOX1,-1.4075026277547158
GRB14,-1.408599786974728
MT-CO1,-1.4089770362432297
STRA6,-1.410421662404388
TKFC,-1.4111408031253658
ADH1B,-1.4125946076052327
FDX1,-1.4148314291529243
HECW1,-1.4221056388065827
ACAT1,-1.4226253642630575
MACROD1,-1.4250628738596434
LDHD,-1.4265359542471563
EPCAM,-1.4269762752953121
USP2,-1.4271006592248372
PHYHD1,-1.427493454825621
COX5A,-1.4305354225197138
GGACT,-1.4315232269019076
UGT2B7,-1.4328546334316368
SLC43A2,-1.433822231491777
SLC17A3,-1.4342011767917888
CRHBP,-1.4354937061340136
ALDH1B1,-1.4367130208973398
AP1M2,-1.4375835566241364
ATP6V0A4,-1.4383810270543815
MT-CO2,-1.4384897056050798
GPRC5C,-1.4387436046695052
SLC6A19,-1.4397505187551385
HMGCL,-1.443022515337603
PEPD,-1.4454925583081195
HSPA2,-1.4488248956443968
COX6C,-1.4559369941788622
TSPAN1,-1.4574937126884588
MAP6,-1.4600109266757204
MTHFS,-1.4602165006664747
CTSH,-1.4619987407977142
GDPD3,-1.4649456065644566
PPM1K,-1.4663658052667954
PRPH,-1.467903126834249
DSC1,-1.4681744573379425
BDH1,-1.468529152515935
SLC22A12,-1.4725577715043303
PROM2,-1.4735666495822948
MSRA,-1.4755423615987182
D2HGDH,-1.48897496500642
AK4,-1.4943261783769317
NDUFA5,-1.4951222743582044
CST6,-1.4958619143740977
PVALB,-1.4962635726714597
COL4A4,-1.4971745259346456
NDUFS7,-1.49752343301503
NACAD,-1.499985351966691
TREH,-1.5002113761121094
ATP1A1,-1.5004508592566324
UQCRQ,-1.501191886674032
FECH,-1.5016527715189734
ABHD15,-1.5035305910337593
DEFB1,-1.5039481524366833
PALM3,-1.5067196809134926
NPNT,-1.5114386425095472
NDUFA2,-1.512314989501265
MUC13,-1.5160898994690397
PTH1R,-1.517777792066151
CHDH,-1.517806153829842
ECI2,-1.5183602063438175
CA4,-1.5188752102470118
MTTP,-1.5213277555277576
PCCA,-1.5249361307886722
SLC7A9,-1.5267096313903505
SLC22A5,-1.526924024905807
AGXT2,-1.5302038050487197
SLC9A3,-1.5321174906920194
ACADM,-1.5337028226867924
NDUFB5,-1.5354384469536955
HADH,-1.538069557480227
NAT8,-1.5390560805941378
AUH,-1.5413648906178565
UQCRB,-1.542228006581891
CHL1,-1.5438351643453145
NDUFA12,-1.5454264300566851
FREM2,-1.5506065865326262
COA5,-1.5529885054162622
PCCB,-1.5569593305035458
HPGD,-1.5584407032774295
NDUFS1,-1.5605677518868115
AMT,-1.562210613391428
OGDHL,-1.5641110425918006
ACAD8,-1.564704277475737
CBR4,-1.5657865016101022
PFKFB2,-1.5670090781146961
CASR,-1.570462390894442
CDH16,-1.5723919459547173
FTCD,-1.5767566189721811
MGAM,-1.5774177868633747
NDUFC1,-1.5774560883149207
CAPS,-1.579498260142683
G6PC1,-1.5854165968675764
GPAT3,-1.5862990162238142
NPY,-1.5879881273741883
MIOX,-1.591312880753827
SPTBN2,-1.594647247889885
CPNE6,-1.595844114871622
NDUFS8,-1.6003463507203533
ATP6V1C2,-1.604445043133668
CALML3,-1.6064031524593632
VIL1,-1.6067092413692572
AASS,-1.6149149563732672
COX7A2L,-1.6152056908049957
ACP3,-1.6157912543554478
GPD1,-1.6173650628791336
GJB1,-1.6271085183765035
COX7C,-1.629573316801011
SLC3A2,-1.6316106603110205
COX6B1,-1.6335085634207436
ACOX1,-1.633584499851524
NDUFA3,-1.634828019034041
COCH,-1.6355734518045009
MISP3,-1.6369358103648934
TST,-1.6394881982498848
NDUFB3,-1.6441099804024886
NDUFA9,-1.6447683698202087
SH3GL2,-1.6483760370347242
MT-ND2,-1.649502858864256
ACAA1,-1.6507031808696355
NDUFC2,-1.6529876623345718
HMGCS2,-1.6560092609113868
PDZK1IP1,-1.6561996269523451
AADAT,-1.6563492463275036
SUGCT,-1.6566828219009904
SLC5A10,-1.6575194626800802
NDUFAF8,-1.6614858505987269
SUOX,-1.6635727251286418
HSD11B2,-1.666269460482676
AIF1L,-1.6705916693356542
SLC22A2,-1.6740323040227552
SLC5A12,-1.6783267980642784
TUBB2B,-1.679608131635312
NUDT6,-1.683119711615994
BPHL,-1.68403845915142
CADM4,-1.6847390184102524
RDH12,-1.6929621471704763
ACOX2,-1.699604988915365
ATP1B1,-1.7000462730964834
ACADSB,-1.7001329410184034
NDUFS5,-1.7079807470358215
RNASE1,-1.7112482821385635
DHRS4,-1.7143310349717271
CYP4A11,-1.7216974320372338
CRABP1,-1.7280523669209842
FAM151A,-1.7291726901033633
NDUFV1,-1.7319552066326416
DDC,-1.7328587085417424
SAT2,-1.7366734642631774
CYP17A1,-1.737230842167753
CPQ,-1.7375189926985808
GLDC,-1.7402223528996188
PC,-1.7462562373205863
FGF1,-1.7526106367439536
RAB25,-1.7543253292299532
CLIC5,-1.7544114338653294
NDUFS6,-1.7577228501314421
LEAP2,-1.7578289103964069
SLC4A4,-1.7739945301250128
ECHS1,-1.7749810484216804
FMO4,-1.7802645347473651
ATP6V1G2,-1.7836319623802683
NDUFA10,-1.7861773347536176
SLC16A7,-1.786626901073639
NDUFA6,-1.791301247258556
RNASE6,-1.791521811036809
SFXN2,-1.8028155296841422
MCCD1,-1.805293140701084
GPX3,-1.8111172699830282
DPEP1,-1.8158115535926662
ACSM2A,-1.816694089941581
PEBP4,-1.8217983119195833
SLC47A2,-1.8256185868018395
SFRP1,-1.8320029153214061
CMC1,-1.8331404713492518
NAPSA,-1.8348102733196379
ANPEP,-1.8474962655908647
NDUFB8,-1.855205444502445
FBP1,-1.8598404949654606
PRODH2,-1.8650322364766858
FXYD2,-1.8652400805495069
FBP2,-1.8700346207330625
SARDH,-1.873090622744303
PCK1,-1.8836862848076084
NPC2,-1.8841320725049508
ASS1,-1.8880861155231
MFSD4A,-1.8922999575943455
HIBCH,-1.9064647974285547
PHYH,-1.9151314280234149
SLC13A2,-1.9165922242407645
NPHS2,-1.9199790275295492
GGH,-1.9339763739242992
ACSM2B,-1.9379547225278333
PCK2,-1.9381213530574861
SLC25A10,-1.9437006859912564
PSAT1,-1.9442233539228662
GATM,-1.945257090446003
SUCLG2,-1.9475774167977369
ALDH4A1,-1.9491142682013038
GLYATL1,-1.953907224908972
HOGA1,-1.9540571047449766
DNAJC12,-1.962459190331679
LAD1,-1.9686788887871827
ACSM3,-1.9733146828691186
ADH1C,-1.9736821695599034
MTARC2,-1.9745828858550711
MME,-1.9808545925617562
ACY1,-1.9815654980564321
ENPP6,-1.9867839763846515
FMO5,-2.004430394438658
DCXR,-2.00742611623689
ALDH6A1,-2.007443056361617
TLR10,-2.0096342694437745
SLC13A3,-2.011649799873713
NDUFS4,-2.0176081192637647
IYD,-2.0311092696378714
GM2A,-2.0406239130506325
AGMAT,-2.055124689738539
NDUFA4,-2.0656072182351832
SLC23A1,-2.066871427152854
SLPI,-2.076833521528503
SLC5A2,-2.0821443083923556
TSPAN8,-2.0836667397494164
GLYAT,-2.089321724657057
GLOD5,-2.1061251894669875
XPNPEP2,-2.1190129043085157
SLC36A2,-2.12070090773022
ADH6,-2.1391500294262062
MT2A,-2.1665426482204357
WFDC2,-2.1712434012625876
MT1A,-2.1758533895139207
HAO2,-2.19609087007567
REEP6,-2.240197621973187
DAO,-2.2455497168980787
PAH,-2.2708393526395474
PIPOX,-2.2792936992333668
TINAG,-2.2957017246826696
SLC22A6,-2.2992401087813543
ACSF2,-2.3040031999754853
ALDOB,-2.316845703238254
ABAT,-2.3175867942595745
SMIM24,-2.3239668371707594
SLC12A1,-2.401765260767011
HPD,-2.4236110630661107
SLC22A8,-2.426702926832225
SLC7A8,-2.4765519561145157
UMOD,-2.4813220185369866
FABP1,-2.4995578987425904
S100A2,-2.555374134869162
MT1X,-2.7232937331021394
CALB1,-2.753242873699773
MT1E,-2.848358479208354
MT1F,-3.1125675644114597
MT1G,-3.205611787877661
MT1H,-3.286718026757238
