,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
TNS2,,0.006457198709603414,,,0.0074452485888458755,,,
ADD3,,0.006263305372360169,,,0.0012538551895616332,,,
DPT,,0.006259353972039555,,,0.06543198086446016,,,
TMOD2,,0.006220358330501973,,,0.008099651637170342,,,
MMP14,,0.006214155610119476,,,,,,
ABLIM1,,0.0061656528170039825,,,0.007723775397999479,,,
CFD,,0.006142332705254031,,,0.0022324875422905124,,,
MGLL,,0.006103275511169417,,,0.0033261111084981233,,,
ADAR,,0.006094355242701737,,0.02,,,,
PODN,,0.00603330659457023,,,0.010454817720961834,,,
HSPA12B,,0.0060060509450696265,,,0.00016372902365979384,,,
ANK2,,0.0059094332273134514,,,0.018475814370052385,,,
LUM,,0.00590694590575944,,,0.021681793390261293,,,
RECK,,0.005772648432344287,,0.13,0.0027461586568398085,,,
OLFML1,,0.0057172635578385655,,,0.009597409867316595,,,
BTD,,0.00545650560021049,,,0.0009777501293658439,,,
IL33,,0.005432570508185965,,,,,,
TOP1,,0.005373791517087572,,,0.00230261714490627,,,
AHSG,,0.005284530111905747,,,0.01806367485495939,,,
HPX,,0.00527616517019535,,,0.0050968226102812856,0.000359806084874385,,
CD34,,0.005274333171628162,,,0.0010872240576135022,,,
ALDH9A1,,0.005160231744393463,,,0.006884287367442847,,,
PRELP,,0.005090478783645325,,,,,,
KRT13,,0.004910767068627558,,,,,,
ALDH6A1,,0.004887156871502766,,,,,,
GPT2,,0.004787588521848776,,0.07,0.0012390038214577183,,,
SSC5D,,0.004687710697039872,,,0.0007576933898127925,,,
SORBS2,,0.004626718709696687,,,0.004616578452963367,,,
MMRN2,,0.004610357038190769,,0.05,0.006267850332667746,,,
MAPK3,,0.004444750046665476,,,0.012265249547865382,,,
TPPP,,0.004236272927685415,,,0.007237582958036943,,,
RAB5B,,0.004229834828998746,,0.14,0.006761297226239655,,,
PCCB,,0.00421162266889077,,,0.007577571033874285,,,
SCIN,,0.004177791310631276,,,,0.00034101055556792943,,
ABI3BP,,0.004147033487043186,,,,,,
COLGALT1,,0.0041178137622777675,,,,,,
APPL1,,0.004040758114211464,,,0.016320866813537418,,,
SASH1,,0.003949016536100938,,,0.002142670725739679,,,
SERPINA6,,0.00391392695378921,,,0.0036982575445977843,0.00037050520868047587,,
ABCA8,,0.0038866814926379026,,,0.002652972279809864,,,
NMT1,,0.0037251315336025294,,,,,,
DDAH2,,0.0036496760567034554,,,0.004152721216137872,,,
PHYHD1,,0.0035379179599037444,,,,,,
GC,,0.003511171207410696,,,0.005673856565115865,,,
CLEC3B,,0.0035072126130992133,,,,,,
SERPINA1,,0.0035044854439076254,,0.02,0.0019032260406255303,0.00037233321856672665,,
COL28A1,,0.003480965387448549,,,,,,
DPYSL2,,0.0034631229742417753,,,0.01805567844648513,,,
SYTL4,,0.003400101968850036,,0.17,0.00021066244309053401,,,
ADD1,,0.0033598322640779263,,,0.00011999109364227983,,,
TTR,,0.0033540474108320925,,,0.006932552063414394,,,
UACA,,0.0033373583943193687,,,7.530139281886304e-05,,,
DIAPH2,,0.003302303234384998,,,,,,
AGT,,0.0032054718792436537,,0.04,0.006617588029096411,,,
ATXN2L,,0.003177609059925681,,,,,,
CLYBL,,0.0031759214411290902,,,,,,
PTPRS,,0.0031644764644704333,,,,,,
HYI,,0.003137843468585215,,,0.0019805732895790155,,,
NFIX,,0.003082122807441488,,,0.0011792709212149384,,,
PCCA,,0.0030769385024697242,,,,,,
CRTAP,,0.003035130854258614,,,,,,
SERPINA7,,0.0029981386332755535,,,0.00501853616813393,0.00034368797546468815,,
STAT2,,0.0029800826034283305,,,,,,
KNG1,,0.0029149891174434527,,,0.0031609055135143342,,,
PLAU,,0.002865708298057487,,,,,,
HSD17B10,,0.0028415910180571353,,,0.0013848737333875556,,,
APOB,,,,0.15,,0.0003870583629357023,,
MAB21L4,,,,0.12,0.0013010132368418172,0.0003575113439568862,,
MPP7,,,,0.1,,,,
SUCLG2,,,,0.08,0.0029385682615954297,,,
PADI1,,,,0.08,,,,
LIMK1,,,,0.07,,,,
SLIT3,,,,0.07,,,,
MAGI1,,,,0.07,,,,
PRDX2,,,,0.06,,,,
EPHX2,,,,0.06,6.834105086598811e-05,0.0004171973379406639,,
ORM2,,,,0.05,0.0013428505969129226,0.00041879940911964287,,
ENTPD5,,,,0.05,,,,
NISCH,,,,0.04,,,,
PLEKHA6,,,,0.04,,,,
LRG1,,,,0.04,,0.0003961506297782016,,
ARID3A,,,,0.04,,,,
IGHM,,,,0.04,,0.0004618209836284719,,
RBM47,,,,0.04,,,,
ENG,,,,0.04,,,,
PTGR3,,,,0.04,,,,
LBP,,,,0.04,,0.0003505927738537471,,
WARS2,,,,0.04,,,,
TC2N,,,,0.04,,,,
KLK11,,,,0.03,,,,
ALS2CL,,,,0.03,,,,
PPP1R18,,,,0.03,,,,
CRACDL,,,,0.03,,,,
NUDT12,,,,0.03,,,,
GREM2,,,,0.03,,0.0006435822070167784,,
MED8,,,,0.03,,,,
TTC19,,,,0.03,,,,
DNM3,,,,0.03,,0.0003408809868522595,,
ECHDC3,,,,0.03,,,,
HSF1,,,,0.03,,,,
KCTD12,,,,0.02,,0.0003415835243775929,,
APBA1,,,,0.02,,,,
MSN,,,,0.02,,,,
PYURF,,,,0.02,,,,
MUC5AC,,,,0.02,,,,
VSIG4,,,,0.02,,,,
SAA2,,,,0.02,,0.0006504827446890207,,
BARD1,,,,0.02,,0.0005634580665249614,,
SELENOS,,,,0.02,,,,
COX6A1,,,,0.02,,,,
ADIPOR1,,,,0.02,,,,
FAM172A,,,,0.02,,,,
TPPP3,,,,0.02,,,,
SHROOM3,,,,0.02,,0.00035575665131250066,,
PHACTR4,,,,0.02,,0.00034531653359263755,,
MRPL34,,,,0.02,,,,
B3GNT3,,,,0.02,,,,
C1QA,,,,0.02,,,,
USB1,,,,0.02,,,,
CHST3,,,,0.01,,,,
PRR3,,,,0.01,,,,
TNKS2,,,,0.01,,0.0006164173188708776,,
MRPL1,,,,0.01,,,,
ABCG1,,,,0.01,,,,
APOA2,,,,0.01,,,,
MRM3,,,,0.01,,,,
MAP2K7,,,,0.01,,,,
FGFBP1,,,,0.01,,,,
ADH1C,,,,0.01,,,,
APOF,,,,0.01,,0.00038204721028499585,,
KRT15,,,,0.01,,,,
HP,,,,0.01,,,,
TGM2,,,,0.01,,0.00044338403994882946,,
ISOC2,,,,0.01,,,,
HK2,,,,0.01,,0.00038088717903095494,,
SERPING1,,,,0.01,,0.00037679586223197156,,
SAMD12,,,,0.01,,,,
PEBP1,,,,0.01,0.0054419749111420165,,,
MRPL28,,,,0.01,,,,
POGLUT1,,,,0.01,,,,
NEFH,,,,0.01,,,,
EOGT,,,,0.01,,,,
CDKN2C,,,,0.01,,,,
PLA2G2A,,,,0.01,,0.00047408515671916007,,
TOM1L1,,,,0.01,,,,
PDE2A,,,,0.01,,,,
CNRIP1,,,,,0.011920059949414068,,,
SUOX,,,,,0.00876643748263561,,,
KBTBD11,,,,,0.005033454190393102,0.0003597901263665139,,
PGM5,,,,,0.0038402802227683664,,,
AMBP,,,,,0.0036724881519222194,,,
COL15A1,,,,,0.00331902921213925,,,
TRIP10,,,,,0.003233922076104585,,,
VWF,,,,,0.0031078075872756155,,,
AKR7A2,,,,,0.0030347373548178574,,,
CRIP2,,,,,0.002617170959737658,,,
ALDH2,,,,,0.0024993627219339182,,,
UTRN,,,,,0.0021874989763476485,,,
BCKDHB,,,,,0.001987843137009011,,,
ACAD8,,,,,0.0019051058066826185,,,
TNS1,,,,,0.0013692081263913872,,,
L1CAM,,,,,0.0010677257477494624,,,
SERPIND1,,,,,0.000933482361754604,,,
MAOB,,,,,0.000865160919634463,,,
SERPINF2,,,,,0.0008481854409840198,,,
FGF2,,,,,0.000728904037279454,,,
RBSN,,,,,0.0005467936009760065,,,
S100A4,,,,,0.0004250992442913424,,,
MYO1C,,,,,0.00036384517420549157,,,
DHRS11,,,,,0.00020888492136919811,,,
ADIRF,,,,,8.21658565785413e-05,,,
ABHD14B,,,,,3.954989475388421e-06,,,
UBXN6,,,,,0.0,,,
SNAI2,,,,,,0.0007733958308713198,,
MVB12B,,,,,,0.0006703172932003988,,
PRR4,,,,,,0.000551632866740428,,
GZMK,,,,,,0.0005278181728024408,,
CRABP1,,,,,,0.00047840749779937787,,
SAA1,,,,,,0.00046533566648240484,,
ORM1,,,,,,0.0004373783086983813,,
TTC12,,,,,,0.0004362540427386266,,
IGLV5-45,,,,,,0.0004357486988452283,,
USP32,,,,,,0.00043431265330062585,,
CST1,,,,,,0.000433670952061681,,
HNMT,,,,,,0.00042918540949916624,,
AZGP1,,,,,,0.0004263242888143965,,
CTSO,,,,,,0.00041843030106178007,,
SPIDR,,,,,,0.00040832621465373064,,
IGSF10,,,,,,0.0004057129228484948,,
RBMS3,,,,,,0.00039855395529778137,,
CD5L,,,,,,0.00039442863358632864,,
IGKV1-16,,,,,,0.0003902978425705858,,
MAPKAPK2,,,,,,0.0003871851560461408,,
LAMTOR4,,,,,,0.0003816380739496612,,
MYH3,,,,,,0.00037956877850218155,,
FGF1,,,,,,0.0003775729119683383,,
CP,,,,,,0.00037752229192470276,,
TGFBR2,,,,,,0.0003753075447708993,,
LGALS3,,,,,,0.00037461849222681314,,
FAM83D,,,,,,0.0003722054132519867,,
TJP3,,,,,,0.00037107537191188427,,
TRERF1,,,,,,0.0003695055735281017,,
SUPT7L,,,,,,0.0003693949677619869,,
NUDCD2,,,,,,0.0003691757835514989,,
STK11,,,,,,0.00036862637651037907,,
CLCNKA,,,,,,0.0003680323467643233,,
ANGPTL2,,,,,,0.00036677762602002205,,
IGLV3-10,,,,,,0.0003663018939142466,,
SEPTIN2,,,,,,0.00036579760708197465,,
IGLV3-1,,,,,,0.00036420719894032907,,
C9,,,,,,0.0003635414172532217,,
WFDC2,,,,,,0.0003624723626379346,,
MRPL55,,,,,,0.00036178599253775234,,
TJP1,,,,,,0.00036061682302938094,,
TRAPPC6B,,,,,,0.00036044988659011506,,
LACC1,,,,,,0.0003589593656142944,,
TTC38,,,,,,0.00035885854561242605,,
SERPINA3,,,,,,0.00035750524429340147,,
IGLV7-43,,,,,,0.00035693274026047636,,
CHN1,,,,,,0.0003557273355548153,,
LMO4,,,,,,0.00035345973046083904,,
ADAMTS4,,,,,,0.00035328258950566055,,
TUBB2B,,,,,,0.0003529528546833474,,
ADGRE5,,,,,,0.000352112443976423,,
CFI,,,,,,0.00035179772819330404,,
IKZF2,,,,,,0.0003512403329940609,,
FAM171A2,,,,,,0.000351182312793697,,
NR2F2,,,,,,0.00035103835676902233,,
ACP3,,,,,,0.00035099427389753343,,
KERA,,,,,,0.000350531212886125,,
ADAMTSL5,,,,,,0.0003500174546514864,,
PMM1,,,,,,0.0003480981545900278,,
CBLB,,,,,,0.0003462388719154037,,
CCDC158,,,,,,0.0003455153002164863,,
MANF,,,,,,0.0003452409634037676,,
PHETA2,,,,,,0.00034507291185260463,,
MMRN1,,,,,,0.0003447179494150698,,
PLEKHA7,,,,,,0.0003435991567408063,,
TLR3,,,,,,0.000343018024270841,,
LYRM2,,,,,,0.0003426016751760567,,
DYSF,,,,,,0.00034041487487973933,,
PLTP,,,,,,0.0003398120781643545,,
SELENOP,,,,,,0.0003396807562531612,,
TSPAN6,,,,,,,,118.0
DPM1,,,,,,,,13.0
FGR,,,,,,,,4.0
SCYL3,,,,,,,,1.0
FUCA2,,,,,,,,1.0
CHST6,,,,,,,,1.0
