,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
SMARCA4,0.8100206069131736,,,,,,,
POLR1B,0.8100019329403959,,,,,,,
NSD3,0.8099020883632148,,,,,,,
SPAST,0.8097882630896924,,,,,,,
UBXN7,0.8097210954663902,,,,,,,
EIF2A,0.8095156538792219,0.005136156961394057,,,,,,
PKP2,0.8093113885468942,,,0.02,,,,
ACAP2,0.8093078222282035,,,,,,,
PYCR2,0.8092568265134499,,,,,,,
ANP32B,0.809141223066175,,,,,,,
ZC3H15,0.8089557852843674,,,,,,,
ASH2L,0.8088357452864994,,,,,,,
MFN1,0.808719846471571,,,,,,,
MSH6,0.8087070488054042,,,,,,,
GPATCH4,0.8086878842455715,,,,,,,
COL11A1,0.8086155713296072,,,,,,,
GMPS,0.808490084713087,,,,,,,
THOC2,0.8084775035405621,,,,,,,
PRRC2A,0.8084616776284673,0.004258367374203066,,,,,,
LSG1,0.8084531294537017,,,,,,,
PAIP1,0.808444512356114,,,,,,,
BICD2,0.8084412242898411,,,,,,,
CACYBP,0.8084313336599671,,,,,,,
ERO1A,0.8084305122514946,,,,,,,
TBL1XR1,0.8083562943809529,,,,,,,
LARP7,0.8083442638022893,,,,,,,
CNBP,0.8083327591099397,,,,,,,
PCNA,0.8082187217062727,,,,,,,
NLN,0.8081653943555248,,,,,,,
SLC3A2,0.8081495990472504,,,,,,,
PBRM1,0.8081282833913425,,,,,,,
TUFT1,0.808119405635299,,,,,,,
ZNF280C,0.808107469309299,,,,,,,
RRP1,0.8080931556040056,,,,,,,
LSM14B,0.8080348199411347,,,,,,,
TRMT5,0.8080150939032095,,,,,,,
PRPF4,0.8079685002610731,,,,,,,
RCL1,0.80796102906296,,,,,,,
WDR18,0.8078587971150695,,,,,,,
DSC2,0.8078354501649081,,,,,,,
ADH1B,0.8077828181231285,0.0035297757385061796,,0.07,0.003180968571384194,,,
NDNF,0.8077154033051204,,,,,,,
SREK1,0.8076649867441968,,,,,,,
GRHL2,0.8076247648101411,,,,,,,
JPT1,0.8075582505252888,,,,,,,
UTP3,0.807550015963593,,,,,,,
SQSTM1,0.8073749174654236,,,,,,,
BPTF,0.8073690444705747,,,,,,,
PTPRZ1,0.8073067082244947,,,,,,,
USHBP1,0.807263863563641,,,,,,,
NAA15,0.8071901670432614,,,,,,,
HSPA12B,,0.006171960669377878,,,,,,
RPS3,,0.005987544376268148,,0.09,0.026516350807650992,,,
CAVIN3,,0.005984709526104552,,,,,,
EEF2,,0.005869474521159968,,0.14,0.0015502733378135374,,,
DLC1,,0.005802947253981065,,0.1,0.0066823710798050075,,,
FHOD1,,0.005747589865892053,,,0.0017378185796219296,,,
ARHGAP6,,0.0057449305572785,,0.05,0.0031211169646320146,,,
CD34,,0.0057373046875,,,,,,
EHD2,,0.0057373046875,,,0.003569292639351846,,1.0,98.0
EHD4,,0.005618503745921924,,,0.006889947856907712,,,
GRK5,,0.005618495727057445,,,3.807047977428967e-05,,,
CDH5,,0.005555897847743713,,,,,,
RPS19,,0.005499099085023841,,,0.0005513482216774635,,,
MYO1C,,0.005436749032057122,,,0.015024919607373738,,,
PDLIM2,,0.005322809952567629,,,0.0006165394779936776,,,
MAGI1,,0.0053220519616022305,,0.05,0.0188215346157295,,,
SHE,,0.0053116825485799695,,,0.003425670237669073,,,
KANK3,,0.0052534739833927655,,,,,,
TMOD2,,0.005241726009337335,,,0.00032070766242545747,,,
CAVIN1,,0.005197406410740761,,,0.005500293937505607,,,
RASIP1,,0.005126953125,,,0.0014430526524160138,,,
DDX27,,0.005010991887862231,,,,,,
POP1,,0.004948554210493064,1.0,,,,,2.0
NOP58,,0.004942019548137044,,,,,,
SF3B6,,0.004890230620035726,,,,,,
EEF1G,,0.004826253390359729,,,,,,
CLIC2,,0.004582529325550124,,,0.009236361237985916,,,
PARD3B,,0.00457763671875,,,0.0018834471189585762,,,
FHL1,,0.004544581948984208,,,0.0029487118283766513,,,
PPP1R12C,,0.004521712237978887,,,0.005568002732665668,,,
ABLIM3,,0.0045166015625,,,0.004728501019236975,,,
ARHGEF15,,0.004502819468662068,,,,,,
WDR12,,0.004444989150575175,,,,,,
RPL30,,0.004404978323331561,,0.28,0.02752948306327003,,,
LIMCH1,,0.004384156871080917,,,0.0015082514109936824,,,
INTS13,,0.004382243615740481,,,,,,
SERBP1,,0.004272351360597462,,,,,,
C1orf116,,0.004260195087416183,,,0.004695690869104762,,,
TNS1,,0.004256836908157041,,,0.008614932717256983,,,
SFTPC,,0.004248829950265768,,,,,,
PALM2AKAP2,,0.00419618272578379,,,0.0013426712020943863,,,
NSUN2,,0.004149894535541714,,,,,,
RPS2,,0.004147521973517657,,,3.2359479474513015e-06,,,
CGNL1,,0.004145685611658234,,,0.0012612482449467328,,,
SHANK3,,0.00412300695091323,,,,,,
GTF2E2,,0.004079986784376165,,,,,,
PTPRM,,0.004077375893755106,,,0.021605473297871592,,,
CLDN18,,0.0040744544909280134,,,,,,
PDCD11,,0.003955061553110447,,,,,,
PPP1R10,,0.00390326697794834,,,,,,
NOP2,,0.0038973719589362266,,,,,,
SERPINB6,,0.003894782986729601,,,0.007396768507108958,,,
CEBPZ,,0.003779087563355006,,,,,,
CACNA2D2,,0.003770851087935509,,0.19,0.02907370147852007,,,
ARRB1,,0.003770360973375622,,,0.011543346584567373,,,
CASS4,,0.0037600225731049034,,,0.00012819350219760912,,,
ZFR,,0.0037153879315688044,,,,,,
SORBS3,,0.0036542099546440767,,,0.008214300980619059,,,
LIMD1,,0.003652680797726967,,,0.006225199834546157,,,
ADGRF5,,0.003648180878182067,,0.24,0.0,,,
ERG,,0.0036422200290968086,,,0.002641059234628866,,,
DDX21,,0.0035892601665452784,,,,,,
ADD1,,0.003466591244374685,,0.22,0.0037948400962090974,,,
KANK2,,0.0034639974922363852,,,0.0008674063716474263,,,
AOC3,,0.0034566090806415232,,,0.0058262448959333826,,,
TJP1,,0.0034153900520955322,,,,,,
MAPK3,,0.003414815810476439,,,0.002692182213702263,,,
TARS1,,0.0034117784340153326,,,,,,
RACK1,,0.0034064298444667113,,,0.0005569211683669941,,,
VAT1,,0.0034017000061224226,,,1.1929921559422842e-05,,,
ESAM,,0.0033459553238389017,,,,,,
VWF,,0.0033446993722624167,,,,,,
AK1,,0.0033434914199381867,,0.17,0.00650918930454127,,,
KIF1C,,0.0032893745534931457,,,0.005380739973336573,,,
MPDZ,,0.0032838887297139668,,,0.012026190927161699,,,
PPM1G,,0.003274705607542648,,,,,,
SELENBP1,,0.0032674229858108447,,,0.004031505116238025,,,
DNM3,,,,0.15,0.018809374394691665,,,
PLA2G4F,,,,0.11,,,,
ANK2,,,,0.11,0.0013586086105137228,,,
PDIA4,,,,0.1,,0.0003283359393990787,,
GLIPR2,,,,0.09,,,,
RILP,,,,0.08,0.0033032334710144363,,,
TPK1,,,,0.08,,,,
HSPA5,,,,0.08,,0.0003032187000497054,,
CCDC141,,,,0.08,,0.00027702425012337276,,
SERPINA1,,,,0.07,,,,
HPGDS,,,,0.07,,,,
ACSS2,,,,0.06,,,,
SLC19A1,,,,0.05,,0.00032338557836401486,,
POTEJ,,,,0.05,,,,
IL4I1,,,,0.05,,,,
CALU,,,,0.05,,0.0003505979190452868,,
TBCK,,,,0.04,,,,
MASP2,,,,0.04,,,,
PLIN2,,,,0.04,,0.0005118758147216201,,
ARFGAP1,,,,0.04,,,,
MASP1,,,,0.04,,,,
MALT1,,,,0.04,,,,
SH3BGRL2,,,,0.04,0.0027314692624517537,,,
RTN1,,,,0.04,,0.0003216666091410263,,
FBLN5,,,,0.04,,,,
CASP3,,,,0.04,,,,
GCHFR,,,,0.04,,,,
ROGDI,,,,0.04,,,,
RRBP1,,,,0.03,,,,
BTD,,,,0.03,,,,
RPS12,,,,0.03,0.002042606564399813,,,
ELL,,,,0.03,,,,
P4HB,,,,0.03,,,,
MS4A1,,,,0.03,,0.00044245611741993085,,
PLOD2,,,,0.03,,,,
HAPLN3,,,,0.03,,,,
OSBP2,,,,0.03,,,,
RCN1,,,,0.03,,,,
WWP2,,,,0.02,,,,
PALMD,,,,0.02,,,,
INPP5K,,,,0.02,,,,
EEF1D,,,,0.02,,,,
HLA-DRB1,,,,0.02,,,,
WBP2,,,,0.02,,,,
PLCL1,,,,0.02,,,,
CCDC28A,,,,0.02,,,,
TLCD2,,,,0.02,,0.000301434756135568,,
GFPT1,,,,0.02,,,,
OSBP,,,,0.02,,,,
SEPTIN4,,,,0.02,,,,
HPS1,,,,0.02,,,,
FGL1,,,,0.02,,,,
SELENOH,,,,0.02,,,,
JCHAIN,,,,0.02,,,,
PDAP1,,,,0.02,,0.0002987966569602767,,
PCMT1,,,,0.02,,,,
ALOX15B,,,,0.02,,,,
PROCR,,,,0.02,,,,
TTC7B,,,,0.02,,,,
NACC2,,,,0.02,,0.00027673925144684514,,
IL3RA,,,,0.02,,0.0003089737046282263,,
HSPB7,,,,0.02,,,,
SNX25,,,,0.01,,,,
DDHD2,,,,0.01,,0.00037278627052080346,,
GLOD5,,,,0.01,,,,
KCTD12,,,,0.01,,,,
CCDC102A,,,,0.01,,,,
APOM,,,,0.01,,,,
DPYS,,,,0.01,,,,
KRT23,,,,0.01,,,,
PKNOX2,,,,0.01,,,,
TFF3,,,,0.01,,,,
COL18A1,,,,0.01,,,,
CERT1,,,,0.01,,,,
IGHG1,,,,0.01,,,,
SOSTDC1,,,,0.01,,0.0007431723579647556,,
SIGLEC10,,,,0.01,,,,
SERPINB4,,,,0.01,,,,
GGA1,,,,0.01,,,,
SULF1,,,,0.01,,,,
BZW1,,,,0.01,,,,
CXCL6,,,,0.01,,,,
SPART,,,,0.01,,,,
RNF114,,,,0.01,,,,
PLAC9,,,,0.01,,,,
FILIP1,,,,,0.01981322652738655,,,
SYNPO,,,,,0.012013578203571703,,,
CNRIP1,,,,,0.010299276316461856,,,
GUCY1B1,,,,,0.010064624776050865,,,
SNTB1,,,,,0.010053660928833039,,,
ILK,,,,,0.009322279636014548,,,
UACA,,,,,0.008361653663106981,,,
SHROOM4,,,,,0.007679878191845457,,,
TBX2,,,,,0.00767082108205557,,,
TNS2,,,,,0.007602535728021888,,,
RASL12,,,,,0.007525467640504936,,,
MAGI3,,,,,0.007480341930833659,,,
RPS7,,,,,0.0071753233057685354,,,
RGN,,,,,0.006052945119426558,,,
RGL2,,,,,0.005277236816275687,,,
PLEKHH2,,,,,0.004945602151112378,,,
MPRIP,,,,,0.0049353667150051,,,
PEAK1,,,,,0.004921587114940055,,,
CAVIN2,,,,,0.003990429062491355,,,
UTRN,,,,,0.0035710665948452463,,,
TPRN,,,,,0.0029567238069562085,,,
FERMT2,,,,,0.00295404335201606,,,
ITIH5,,,,,0.0022880621074258937,,,
COBL,,,,,0.0019362193172381436,,,
RSU1,,,,,0.0014124820800246046,,,
MAB21L4,,,,,0.0013069217910869437,,,
ARHGAP44,,,,,0.0009366337896172294,,,
FRY,,,,,0.0009279834722085144,,,
ARHGAP31,,,,,0.0007998875623283368,,,
ECHDC1,,,,,0.0007743323524541848,,,
ADARB1,,,,,0.0007103417561600617,,,
STXBP1,,,,,0.0006504384361541278,,,
VEPH1,,,,,0.0005890015781373951,,,
DDAH1,,,,,0.0005526467692403946,,,
ARHGEF17,,,,,0.00021778146771844775,,,
CORO2B,,,,,4.868085043180326e-05,,,
STARD13,,,,,1.531664781067041e-05,,,
IGLV1-50,,,,,,0.0006334727186075445,,
SLC16A7,,,,,,0.000548534957445852,,
AASS,,,,,,0.0005183763134887843,,
HLA-DOB,,,,,,0.0004906228425097994,,
PDPN,,,,,,0.0004415093855508453,,
CCR6,,,,,,0.0004362254323505599,,
CR2,,,,,,0.00043274737165021666,,
CDK6,,,,,,0.0004216061994365717,,
CD28,,,,,,0.00040275131093492697,,
TSPYL2,,,,,,0.0003954343651497292,,
BANK1,,,,,,0.00039474024608035876,,
CYP1B1,,,,,,0.0003858655134734928,,
DGAT1,,,,,,0.0003820060772188411,,
SUMO3,,,,,,0.0003794774190702411,,
PDIA5,,,,,,0.0003739926503527991,,
TMEM102,,,,,,0.00037030302048683537,,
UBE2M,,,,,,0.00034698389793169204,,
ENSG00000112096,,,,,,0.00033918222522051324,,
DENND2C,,,,,,0.0003356365050665161,,
FUCA1,,,,,,0.0003351796116230081,,
RAB30,,,,,,0.0003331957398240758,,
DNASE1L3,,,,,,0.00033193944709524826,,
LGALS2,,,,,,0.000324531289076006,,
ZC3H12C,,,,,,0.00031894553367771455,,
CD27,,,,,,0.0003186258061526225,,
ZC3H12D,,,,,,0.0003137660813545916,,
CNIH4,,,,,,0.0003133822712881108,,
GAB3,,,,,,0.0003129985652784635,,
DAAM2,,,,,,0.00031243855814558374,,
KRT3,,,,,,0.0003115165356551091,,
GLI2,,,,,,0.00031135187732859646,,
ARMC6,,,,,,0.00030800381729031556,,
DAZAP2,,,,,,0.0003059995446188229,,
KDM4C,,,,,,0.00030513266196124646,,
PTRHD1,,,,,,0.000304592280713259,,
TXNDC5,,,,,,0.0003032764596214642,,
KLHL7,,,,,,0.0003024845196536912,,
PRDX4,,,,,,0.0003021967049098963,,
DNAJB9,,,,,,0.0003020709036183116,,
HLA-DRB5,,,,,,0.00030145830652410113,,
PMM2,,,,,,0.00030110797768331154,,
ADCY7,,,,,,0.0003008598636127223,,
RNF113A,,,,,,0.00030024816123242046,,
IGLV4-60,,,,,,0.000298808626563832,,
SNX13,,,,,,0.00029855986953973487,,
SOCS2,,,,,,0.0002967377943691245,,
MCOLN1,,,,,,0.00029620579360572667,,
C1orf226,,,,,,0.00029517501698950177,,
LY96,,,,,,0.0002951645073016926,,
LURAP1L,,,,,,0.00029490642744997564,,
TNFAIP8,,,,,,0.00029364840973554294,,
CD19,,,,,,0.000292716878684563,,
XIAP,,,,,,0.0002918674294858079,,
PCBD1,,,,,,0.00029111482219946967,,
MYDGF,,,,,,0.000290761813025795,,
RPS6KA3,,,,,,0.0002899286219425805,,
SPCS3,,,,,,0.0002887368291051221,,
ITPK1,,,,,,0.0002883840827345763,,
LRRC20,,,,,,0.0002881151115090053,,
LEF1,,,,,,0.0002880111167541419,,
PTPRCAP,,,,,,0.00028788449239892087,,
HS2ST1,,,,,,0.0002872546363359913,,
HRC,,,,,,0.00028384350066456166,,
TTC19,,,,,,0.000281509786249262,,
CORO1C,,,,,,0.0002808900156631181,,
C9orf85,,,,,,0.00028070996473473624,,
POFUT2,,,,,,0.000280568527070996,,
LAMP2,,,,,,0.00028021338321694334,,
POU2F2,,,,,,0.0002801059054954231,,
TUB,,,,,,0.0002797714274724656,,
ERMAP,,,,,,0.0002785929011093564,,
CLMP,,,,,,0.0002781881559611566,,
BRCA2,,,,,,0.00027806309856840766,,
ANXA2,,,,,,0.00027735357840982794,,
MMP24OS,,,,,,0.0002768298616209526,,
MZB1,,,,,,0.0002765963442824932,,
NNMT,,,,,,0.00027564151139364306,,
ROBO4,,,,,,0.0002751900102773955,,
S100A4,,,,,,0.00027488985248848085,,
SLC35C1,,,,,,0.00027474621182531117,,
MTMR14,,,,,,0.00027463816672613703,,
BET1L,,,,,,0.0002744893529576195,,
SND1,,,,,,0.0002741354473046121,,
GRAMD2A,,,,,,0.0002740583499946107,,
KIF26B,,,,,,0.000273310232244236,,
SP140,,,,,,0.000272910653977015,,
TSPAN6,,,,,,,,147.0
FGR,,,,,,,,6.0
SCYL3,,,,,,,,3.0
DPM1,,,,,,,,3.0
DKK1,,,,,,,,3.0
CFH,,,,,,,,3.0
ADAM23,,,,,,,,1.0
GREB1,,,,,,,,1.0
DBH,,,,,,,,1.0
CDC45,,,,,,,,1.0
