,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
LAMB2,,0.009562013867844478,0.078125,0.53,0.020797652452873062,0.0005430461906547694,0.0440678,15.0
CAV1,,0.009138587359748592,,,0.001806299357407373,0.0004677909488289669,,3.0
CAVIN1,,0.009064491986544292,0.109375,,0.007364182144458706,0.0004506399289329876,0.18629153,
MYO1C,,0.007460525755748351,,,0.02454072720454207,0.0005069569402743561,0.019764543,7.0
DMD,,0.0074220640005633574,,,,0.00043388307371282445,,
ITGA7,,0.007360382843769645,,0.53,0.024091176190722853,0.0005482289730511114,,
STOM,,0.007138585884710388,,,0.06603671958531253,,,
TNXB,,0.007133665078510087,,,,,,
TOP1,,0.006733820703046047,0.0625,,,,0.015489244,2.0
CD34,,0.006681737216352965,,0.31,0.008830339244117667,0.0005113517858325553,,
CBX3,,0.006628017405410316,,,8.282600476717055e-05,,,
LAMC1,,0.006343861786880955,,,0.0028576589502941683,0.00045260687605828764,,
CAVIN2,,0.005820415747949636,,0.15,0.008072906903630044,0.00045098225091823503,,
COL15A1,,0.0058105469384482685,,0.37,0.016582116735885957,,,2.0
MMRN1,,0.005401818579692321,0.09375,0.47000000000000003,0.012537617964828267,,,
PRPF40A,,0.005305994845110137,,,,,,
OGN,,0.0052709210083845045,,,,0.00040858927333354785,,
TNS2,,0.004978526419927188,,0.32,0.010042352617310762,0.00044179902878498036,,
API5,,0.004932111381316058,,,,,,3.0
EHD2,,0.004912719737161489,,,0.006386830275836058,,,
PODN,,0.0048628380340269405,,,0.0017703427271655396,,,
LAMA2,,0.0048296033634358535,,,,,,
RARS1,,0.004709287950110466,,,,,,
RRAS,,0.004633832942954761,,,0.0012449444487348902,0.0004305040382654323,,
TINAGL1,,0.00454785603824559,,,0.007275316776870557,0.0004056631999706612,,
KANK2,,0.004517814213364934,,,0.010585872767894487,0.00042854351036021647,,
NIBAN1,,0.004500185607706749,,,0.003917060068315603,0.0004288288117211375,,
SRPX,,0.004478020938893374,,,0.002434068896625067,0.00041789547871776665,,
HSP90B1,,0.004436000314583224,0.125,0.01,,,,5.0
HSPA12B,,0.004419872495591839,,0.36,0.008524826723064618,,,
DCN,,0.004375696327804496,,0.01,,0.00040857807887606084,,
ADD1,,0.004369567737695595,,,,,,
RPS3A,,0.004311623264239537,,,,,,
PARP1,,0.004222105057113551,,,,,,
NID1,,0.004162269650831546,,,0.03930936178528302,,,
EHBP1L1,,0.004127937797104467,,,0.0014636876159648047,0.00041014390371889206,,
RBM25,,0.00402357396300289,0.046875,,,,,
HSPB6,,0.00398528794984952,,,,0.0004020803390086396,,
RPN1,,0.003985195425120841,0.015625,,,,,
CAPRIN1,,0.0039619572468412865,,,,,,
SF3B2,,0.003950868656022358,,,,,,
CPA3,,0.003948900555374426,,,,0.00040030734684842707,,
RBSN,,0.003932307188057688,,0.31,0.0002904756064097385,,,1.0
AOC3,,0.0038327056350079946,,,0.006140392226408846,,,
SND1,,0.003783511583652212,,,,,,
PGM5,,0.0037668448776466087,,,,0.0004649997377971978,,
NES,,0.003727310645309805,,,0.0028458920722178346,0.000441815722655492,,
PRPH,,0.0037091028283300787,,,0.0008288319513383148,0.00044034047975351887,,
PPM1F,,0.0036816341623144818,,,0.004889183366687222,,,
RPS2,,0.0035909460565691103,,,,,,
RPL7,,0.0035565020323837008,,,,,,
SF3B1,,0.003522843814189481,,,,,,
SETD7,,0.003513164766481249,,,0.0023759122963672072,,,
ESAM,,0.0034991122495425875,,,0.00040177337537560117,,,
PPP1R12C,,0.003435366987932282,,,0.0013378371595601825,0.00041133149661759624,,
FHL1,,0.0034179994590218523,,,,,,
MMRN2,,0.003387967350239278,,,,,,
EEF1G,,0.0033356508643831327,,,,,,
KHDRBS1,,0.003304137712766529,,,0.00048782545285241957,,,
CPSF6,,0.003288473647476015,,,,,,
VWF,,0.003280109123566966,,,0.0023111041597346205,,,
PYGM,,0.003274480862216438,,,,,,
LYVE1,,0.003249196468486595,,0.2,0.003581686617422953,,,1.0
LNPK,,0.003217880411006086,0.015625,,6.268857945689748e-05,,,
APCS,,0.0031971455170514734,,0.03,0.0004189257340385542,0.00042497410063147017,,
PPM1G,,0.003177174887042883,,,,,,
TMOD2,,0.0031387370896949073,,,0.008660748260199937,0.00043476416301156174,,
STAT5B,,0.0030747715446148667,,,0.020828436231799315,,,
GNA11,,0.003051040202426015,,,0.004442827076901408,,,
CNOT1,,0.0030432356346695314,,,,,,
SNTB2,,0.0030339924840317046,,,0.005994893819975409,,,
SMARCA5,,0.00302363042391644,,,,,,
EIF4G1,,0.002990414324712431,,,,,,
RASIP1,,0.0029299790723733513,,,,,,
SYNPO2,,0.002885263663282245,,,,0.00044309107180253023,,
DHX15,,0.0028830236735348552,,,,,,2.0
NAP1L1,,0.0028186933367089426,0.015625,,,,,
CD248,,0.0027759287219073342,,,0.0118109884877732,0.0004296614367031616,,
LAMA5,,0.002727499755455539,,,0.0024585250271283972,0.00043973200206340936,,
RPL5,,0.002712040780870169,,,,,,
CALR,,0.0026896451839568407,,,,,,
PRPF19,,0.002683059147122357,,,,,,
COPB1,,0.0025943902120898255,,,,,,
TIMP3,,0.002575407778414369,,,,0.00042651275956164306,,
SYNCRIP,,0.0025716279263398264,0.015625,,,,,
SYNE3,,0.0025571660107890264,,,0.012237320943898828,,,
TRIM3,,,0.03125,,0.006299893207641781,,,
TIMELESS,,,0.015625,,,,,
SELP,,,,0.25,,0.00043101215019501743,,
PARVB,,,,0.17,,,,
BCHE,,,,0.15,0.0014619816759589203,0.0004394252549935123,,
SIRT6,,,,0.12,,,,
RAB3IL1,,,,0.11,,,,
DNAJB2,,,,0.11,0.0052336967053373965,0.000404758192639646,,
PAPPA,,,,0.11,,,,
EMILIN3,,,,0.11,,,,
ABCB8,,,,0.1,,,,
FAM98C,,,,0.08,,,,
FN3K,,,,0.07,,,,
INPP5A,,,,0.07,,0.0004907468377882351,,
CNTFR,,,,0.06,,,,
ARHGAP10,,,,0.06,7.399417510316086e-05,,,
IFI27,,,,0.05,,,,
CBFA2T2,,,,0.05,,,,
FKBP9,,,,0.04,,,,
FGFR2,,,,0.04,,,,
TXNDC5,,,,0.03,,,,
ADISSP,,,,0.03,,,,
GSE1,,,,0.03,,,,
HBZ,,,,0.03,,,,
ALDH1A2,,,,0.03,,0.0004380527727439919,,
DPP8,,,,0.03,,0.00042492953888304935,,
RDH14,,,,0.03,,,,
CFHR1,,,,0.03,,,,
MRGPRF,,,,0.03,,,,
WNT4,,,,0.03,,,,
SAE1,,,,0.02,,,,
EPB41L4B,,,,0.02,,,,
TAF5,,,,0.02,,,,
TFG,,,,0.02,,,,
METTL15,,,,0.02,,,,
STEAP4,,,,0.02,0.0002538824274512448,0.0004816088877308835,,
PRR3,,,,0.02,,,,
COL6A6,,,,0.01,,,,
LYST,,,,0.01,,,,
RTRAF,,,,0.01,,,,
GPT,,,,0.01,,,,
HAAO,,,,0.01,0.005659267150407323,,,
AP2B1,,,,0.01,,,,
CALU,,,,0.01,,,,
MYO19,,,,0.01,,0.00043751504491724877,,
INTS15,,,,0.01,,,,
LIPA,,,,0.01,,0.00043746700999979405,,
GNA12,,,,0.01,,,,
MGRN1,,,,0.01,,,,
PRNP,,,,0.01,,,,
TENM3,,,,0.01,,,,
TMEM65,,,,0.01,,,,
PXDN,,,,0.01,,0.0004892073835336886,,
OSTM1,,,,0.01,,,,
TMEM100,,,,0.01,,,,
CUEDC2,,,,0.01,,,,
FAM8A1,,,,0.01,,,,
ANGPTL4,,,,0.01,,,,
CILP2,,,,0.01,,0.0005888293577841557,,
KMT2B,,,,0.01,,0.00040989267404612667,,
NDUFV3,,,,0.01,,,,
ASPA,,,,,0.014277014905134205,0.0004291686158691644,,
MFAP5,,,,,0.012556948573426725,0.00044449000273903477,,
PECAM1,,,,,0.010245543125117038,,,
MYADM,,,,,0.010090169738425215,,,
C11orf96,,,,,0.008491468564066447,0.0004708118314664155,,
CDH5,,,,,0.007932474736058449,,,
KANK3,,,,,0.007447202122096315,,,
HSPA12A,,,,,0.006780611043577502,,,
MCAM,,,,,0.0064405565110891875,,,3.0
LAMA4,,,,,0.006269510389867042,,,
CAVIN3,,,,,0.006195304743340365,0.00043903688472133316,,
OLFML1,,,,,0.005830850818031028,,,
SERPIND1,,,,,0.005567055662345509,,,
APOC1,,,,,0.004206069183925593,,,
ABCA8,,,,,0.0038030796725987124,0.00040148244051334893,,
JAM3,,,,,0.003633765410627555,,,
ENTPD1,,,,,0.003530813293560743,0.00045476024697454787,,
COL4A2,,,,,0.0034271567226734764,,,
LMOD1,,,,,0.0033200528901426614,0.0004751974057613948,,
PLVAP,,,,,0.003307878279656241,0.0004897372612987513,,
MINDY2,,,,,0.0032872679694442653,,,
RSU1,,,,,0.0032426025336832927,0.00042834996006808836,,
CDKN2C,,,,,0.003238824064326658,,,
EMCN,,,,,0.003177737220769305,0.00045168915147198666,,
PDGFRB,,,,,0.0030959208727518563,,,
ADAMTSL4,,,,,0.0029088606709289466,0.0004024590977750625,,
ME1,,,,,0.0028173937516520722,,,
MAOB,,,,,0.00247688816611715,0.0004317096098890773,,
MAPRE3,,,,,0.002317678273199122,0.0004157339095939036,,
CAB39L,,,,,0.002133363004363224,0.0004351668712674464,,
ESD,,,,,0.0016516503312030322,,,
THSD7A,,,,,0.0015899125085734565,0.0004330646021613729,,
ADGRA2,,,,,0.0015870881236060544,,,
ANTXR2,,,,,0.0015606760577063956,,,
IL33,,,,,0.0014086405371099996,,,
CD44,,,,,0.0012326177596632534,0.0004299549386328287,,
PPP1R12B,,,,,0.001055982571996272,0.0004630535542474489,,
PALM,,,,,0.0009604119520773287,,,
LCAT,,,,,0.0008878297310494777,,,
ILK,,,,,0.0008723579550394322,0.00040537360301077185,,
PLAC9,,,,,0.0007876624398669859,,,
ALDH1A1,,,,,0.0006685118350621206,,,
SERPINA7,,,,,0.0005221571605001789,,,
DNMBP,,,,,0.0002671992451736005,,,
APOD,,,,,0.00026643887630511335,0.00039923764867428734,,
SCRN2,,,,,0.00023129648553739222,,,
MRC1,,,,,0.00012760922354618134,,,
LPAR1,,,,,3.597246484111901e-05,0.000511755061721668,,
EGFR,,,,,1.1568529822633132e-05,,,
CYBRD1,,,,,0.0,,,
DES,,,,,,0.0005003578503537404,,
PRPF18,,,,,,0.0004943189945271228,,
MYH11,,,,,,0.00048305920263311367,,7.0
CNN1,,,,,,0.0004785412205974122,,
SLMAP,,,,,,0.00047528307403954366,,10.0
PIP5K1C,,,,,,0.00046281249159090345,,
ATP2B4,,,,,,0.0004609166353572012,,
LIMD1,,,,,,0.0004553917293775096,,
VCAN,,,,,,0.00045433792026474816,,
PKIG,,,,,,0.00045348311928613205,,
CALD1,,,,,,0.00044623839782574425,,2.0
LIMS2,,,,,,0.00043818529067455935,,
COL10A1,,,,,,0.00042754003610066344,,
KRT18,,,,,,0.00042341192234217405,,
HYI,,,,,,0.00042134991626503466,,
SORBS1,,,,,,0.00041964448858715955,,
PPP1R12A,,,,,,0.00041782097386770394,,
WFS1,,,,,,0.0004172904632704738,,
TUBGCP6,,,,,,0.000416482281623996,,
SMTN,,,,,,0.0004152080326298489,,
CAP2,,,,,,0.0004146531549968805,,
CLASP2,,,,,,0.0004136901462853943,,
TNFAIP8L3,,,,,,0.0004120722113745815,,
MYL9,,,,,,0.00041131961470437204,,
KRT8,,,,,,0.0004107244566926541,,
HMCN1,,,,,,0.00040585234982929916,,
TLN1,,,,,,0.00040518281630372126,,
TPPP,,,,,,0.00040411460633646445,,
LPP,,,,,,0.00040289586951387855,,
ITGB1,,,,,,0.0004014655507756528,,
AASS,,,,,,0.000398819669288671,,
TGFB3,,,,,,0.00039801136417752395,,
COA5,,,,,,,,9.0
DDX54,,,,,,,,8.0
JCAD,,,,,,,,7.0
IP6K1,,,,,,,,6.0
MAP2K3,,,,,,,,5.0
EIF4B,,,,,,,,4.0
NRAS,,,,,,,,4.0
RHOC,,,,,,,,4.0
VPS50,,,,,,,,4.0
SNW1,,,,,,,,3.0
TSPAN6,,,,,,,,3.0
ECHS1,,,,,,,,3.0
KATNB1,,,,,,,,3.0
ATRX,,,,,,,,3.0
SCYL2,,,,,,,,3.0
SLU7,,,,,,,,2.0
WDR3,,,,,,,,2.0
PLRG1,,,,,,,,2.0
AVL9,,,,,,,,2.0
SLC3A2,,,,,,,,2.0
CPPED1,,,,,,,,2.0
GFPT1,,,,,,,,2.0
SPINT2,,,,,,,,2.0
CDYL,,,,,,,,2.0
DNTTIP1,,,,,,,,2.0
MFSD6,,,,,,,,2.0
MRRF,,,,,,,,2.0
LDHD,,,,,,,,2.0
CFL2,,,,,,,,2.0
BMS1,,,,,,,,2.0
AP5M1,,,,,,,,2.0
TOPBP1,,,,,,,,2.0
CMAS,,,,,,,,2.0
EXOC1,,,,,,,,2.0
FASN,,,,,,,,2.0
TRMT11,,,,,,,,1.0
ATG101,,,,,,,,1.0
SMARCD1,,,,,,,,1.0
LRIF1,,,,,,,,1.0
AFTPH,,,,,,,,1.0
SLPI,,,,,,,,1.0
AAMP,,,,,,,,1.0
DHCR24,,,,,,,,1.0
RIOK1,,,,,,,,1.0
DLGAP5,,,,,,,,1.0
CLCC1,,,,,,,,1.0
CANX,,,,,,,,1.0
PCYOX1,,,,,,,,1.0
FNDC3B,,,,,,,,1.0
LSM8,,,,,,,,1.0
PLD2,,,,,,,,1.0
CYP27A1,,,,,,,,1.0
AGT,,,,,,,,1.0
DYSF,,,,,,,,1.0
SNX14,,,,,,,,1.0
ELP2,,,,,,,,1.0
LAMTOR5,,,,,,,,1.0
SIKE1,,,,,,,,1.0
MICAL2,,,,,,,,1.0
SBF2,,,,,,,,1.0
GYG2,,,,,,,,1.0
SPART,,,,,,,,1.0
EIF2S3,,,,,,,,1.0
UBE2M,,,,,,,,1.0
THEM6,,,,,,,,1.0
MAP7D3,,,,,,,,1.0
DAD1,,,,,,,,1.0
RIPK3,,,,,,,,1.0
SLC1A4,,,,,,,,1.0
RIOK2,,,,,,,,1.0
KIF1C,,,,,,,,1.0
KIF2A,,,,,,,,1.0
EFHD1,,,,,,,,1.0
ATG4A,,,,,,,,1.0
PROCR,,,,,,,,1.0
PRKACA,,,,,,,,1.0
PIK3IP1,,,,,,,,1.0
LGALS1,,,,,,,,1.0
ALDH3A2,,,,,,,,1.0
RASSF7,,,,,,,,1.0
