,method,source,native,parents,p_value,description,intersection_size
10,DT_score_c45,GO:BP,GO:0009199,['GO:0009141'],2.704714838992715e-07,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",13
11,DT_score_c45,GO:BP,GO:0006091,['GO:0044237'],2.912219523362793e-07,"""The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances."" [GOC:jl]",17
12,DT_score_c45,GO:BP,GO:0055086,"['GO:0006139', 'GO:0044281']",3.2504383088320853e-07,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",19
13,DT_score_c45,GO:BP,GO:0009117,['GO:0006753'],3.752592480870509e-07,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",18
14,DT_score_c45,GO:BP,GO:0006753,"['GO:0006796', 'GO:0019637', 'GO:0055086']",4.645283137543042e-07,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",18
15,DT_score_c45,GO:CC,GO:0031090,"['GO:0016020', 'GO:0043227']",5.158122932998258e-07,"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]",42
16,DT_score_c45,GO:BP,GO:0006163,"['GO:0009117', 'GO:0072521']",5.709353291992977e-07,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",17
17,DT_score_c45,KEGG,KEGG:04066,['KEGG:00000'],5.834100488436857e-07,HIF-1 signaling pathway,10
18,DT_score_c45,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",8.346435246635847e-07,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",12
19,DT_score_c45,GO:CC,GO:0031982,['GO:0043227'],9.230406242158133e-07,"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",43
20,DT_score_c45,GO:CC,GO:0045271,"['GO:0030964', 'GO:0098803', 'GO:1902495']",1.0063305541555084e-06,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",7
21,DT_score_c45,GO:CC,GO:0030964,"['GO:0098796', 'GO:1990204']",1.0063305541555084e-06,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",7
22,DT_score_c45,GO:CC,GO:0005747,"['GO:0005746', 'GO:0045271', 'GO:0098800']",1.0063305541555084e-06,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",7
23,DT_score_c45,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",1.100283539616908e-06,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",16
24,DT_score_c45,GO:BP,GO:0072521,"['GO:0006725', 'GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",1.2749220385748656e-06,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",17
25,DT_score_c45,GO:BP,GO:0019637,"['GO:0006793', 'GO:0071704']",1.770596223959566e-06,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",22
26,DT_score_c45,GO:BP,GO:0009150,"['GO:0006163', 'GO:0009259']",3.5471533208500054e-06,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",15
27,DT_score_c45,GO:BP,GO:0009259,"['GO:0009117', 'GO:0019693']",6.591703942853384e-06,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",15
28,DT_score_c45,CORUM,CORUM:178,['CORUM:0000000'],7.625050563034765e-06,"Respiratory chain complex I (holoenzyme), mitochondrial",7
29,DT_score_c45,WP,WP:WP4324,['WP:000000'],2.461684161978376e-05,Mitochondrial complex I assembly model OXPHOS system,7
30,DT_score_c45,GO:BP,GO:0006793,['GO:0044237'],2.506931815882658e-05,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",33
31,DT_score_c45,GO:MF,GO:0008137,"['GO:0009055', 'GO:0015453', 'GO:0050136']",3.116074001127632e-05,"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",6
32,DT_score_c45,GO:BP,GO:0010257,['GO:0065003'],3.203801863298362e-05,"""The aggregation, arrangement and bonding together of a set of components to form an NADH dehydrogenase complex."" [GOC:sm]",7
33,DT_score_c45,GO:BP,GO:0032981,"['GO:0010257', 'GO:0033108']",3.203801863298362e-05,"""The aggregation, arrangement and bonding together of a set of components to form mitochondrial respiratory chain complex I."" [GOC:rph]",7
34,DT_score_c45,GO:MF,GO:0050136,"['GO:0003954', 'GO:0003955']",3.621251537087769e-05,"""Catalysis of the reaction: NADH + H+ + a quinone = NAD+ + a quinol."" [EC:1.6.5.11, GOC:mah]",6
35,DT_score_c45,GO:CC,GO:1990204,['GO:1902494'],3.729123917086153e-05,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",8
36,DT_score_c45,GO:CC,GO:0101002,['GO:0030141'],3.74063001051839e-05,"""Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1. Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry."" [GOC:mec, PMID:19741154]",9
37,DT_score_c45,GO:BP,GO:0042776,"['GO:0006119', 'GO:0015986']",4.460940641058465e-05,"""The transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [GOC:mtg_sensu, ISBN:0716731363]",7
38,DT_score_c45,GO:MF,GO:0003954,['GO:0016651'],4.8350725326257345e-05,"""Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor."" [RHEA:11356]",6
39,DT_score_c45,GO:BP,GO:0006164,"['GO:0006163', 'GO:0009165', 'GO:0072522']",5.170563049700716e-05,"""The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",11
40,DT_score_c45,GO:CC,GO:0098803,"['GO:0070469', 'GO:0098796']",5.354005445758958e-05,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",7
41,DT_score_c45,GO:MF,GO:0003955,['GO:0016655'],5.557190056122199e-05,"""Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone."" [EC:1.6.5.2]",6
42,DT_score_c45,GO:MF,GO:0009055,['GO:0003674'],6.30484729571409e-05,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",8
43,DT_score_c45,GO:CC,GO:0005746,"['GO:0005743', 'GO:0070469']",6.663656646468528e-05,"""The protein complexes that form the mitochondrial electron transport system (the respiratory chain), associated with the inner mitochondrial membrane. The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:curators, GOC:ecd, ISBN:0198547684]",7
44,DT_score_c45,GO:CC,GO:0031410,"['GO:0005737', 'GO:0097708']",6.713280834199435e-05,"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]",30
45,DT_score_c45,GO:CC,GO:0097708,"['GO:0031982', 'GO:0043231']",7.011220695378963e-05,"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]",30
46,DT_score_c45,GO:BP,GO:0072522,"['GO:0018130', 'GO:0019438', 'GO:0044271', 'GO:0072521', 'GO:1901362', 'GO:1901566']",7.361577092221859e-05,"""The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",11
47,DT_score_c45,GO:BP,GO:0006796,['GO:0006793'],7.706105370436273e-05,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",32
48,DT_score_c45,GO:MF,GO:0046979,['GO:0046977'],7.895462990800158e-05,"""Binding to the TAP2 subunit of TAP (transporter associated with antigen processing) protein."" [PMID:11133832]",3
49,DT_score_c45,REAC,REAC:R-HSA-6799198,['REAC:R-HSA-611105'],9.256095061850317e-05,Complex I biogenesis,7
50,DT_score_c45,GO:CC,GO:0070469,"['GO:0016020', 'GO:0110165']",0.00011538912475480573,"""The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:ecd, GOC:mah, ISBN:0198547684, Wikipedia:Respirasome]",7
51,DT_score_c45,GO:BP,GO:0015986,['GO:0006754'],0.00013236601879525688,"""The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [ISBN:0716731363]",7
52,DT_score_c45,WP,WP:WP534,['WP:000000'],0.000135610973473754,Glycolysis and gluconeogenesis,6
53,DT_score_c45,GO:BP,GO:0090407,"['GO:0019637', 'GO:1901576']",0.00016456649733511254,"""The chemical reactions and pathways resulting in the biosynthesis of deoxyribose phosphate, the phosphorylated sugar 2-deoxy-erythro-pentose."" [GOC:chem_mtg]",15
54,DT_score_c45,GO:BP,GO:0009165,"['GO:0009117', 'GO:1901293']",0.00021110498244783426,"""The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",11
55,DT_score_c45,GO:BP,GO:1901293,"['GO:0006753', 'GO:0034654', 'GO:0090407']",0.0002260328280608521,"""The chemical reactions and pathways resulting in the formation of a nucleoside phosphate."" [GOC:TermGenie]",11
56,DT_score_c45,GO:MF,GO:0016655,['GO:0016651'],0.00023625701649421937,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a quinone or a similar acceptor molecule."" [GOC:ai]",6
57,DT_score_c45,GO:BP,GO:0006120,"['GO:0019646', 'GO:0042775']",0.00025970352831545125,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",6
58,DT_score_c45,GO:CC,GO:0005615,"['GO:0005576', 'GO:0110165']",0.0002665157099110207,"""That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."" [ISBN:0198547684]",34
59,DT_score_c45,GO:BP,GO:0046390,"['GO:0019693', 'GO:0090407', 'GO:1901137']",0.00028066898593543256,"""The chemical reactions and pathways resulting in the formation of ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",10
60,DT_score_c45,GO:BP,GO:0043436,['GO:0006082'],0.00028902703202510704,"""The chemical reactions and pathways involving any oxoacid; an oxoacid is a compound which contains oxygen, at least one other element, and at least one hydrogen bound to oxygen, and which produces a conjugate base by loss of positive hydrogen ion(s) (hydrons)."" [Wikipedia:Oxyacid]",18
61,DT_score_c45,GO:MF,GO:0046978,['GO:0046977'],0.00031470505189368193,"""Binding to the TAP1 subunit of TAP (transporter associated with antigen processing) protein."" [PMID:11133832]",3
62,DT_score_c45,GO:BP,GO:0006082,"['GO:0044237', 'GO:0044281', 'GO:0071704']",0.0003183821738177024,"""The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",18
63,DT_score_c45,KEGG,KEGG:01100,['KEGG:00000'],0.0005250801895686175,Metabolic pathways,27
64,DT_score_c45,GO:MF,GO:0003824,['GO:0003674'],0.0005362369132237022,"""Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."" [GOC:vw, ISBN:0198506732]",51
65,DT_score_c45,GO:MF,GO:0015453,['GO:0015399'],0.0005711307625100209,"""Primary active transport of a solute across a membrane, driven by exothermic flow of electrons from a reduced substrate to an oxidized substrate. Primary active transport is catalysis of the transport of a solute across a membrane, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729, TC:3.D.-.-.-]",6
66,DT_score_c45,GO:CC,GO:0098588,['GO:0031090'],0.0006876552792437665,"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]",26
67,DT_score_c45,WP,WP:WP623,['WP:000000'],0.0007639856875826674,Oxidative phosphorylation,6
68,DT_score_c45,GO:BP,GO:0006754,"['GO:0009152', 'GO:0009206', 'GO:0046034']",0.0009284595476715037,"""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators, ISBN:0198506732]",7
69,DT_score_c45,WP,WP:WP1946,['WP:000000'],0.0009586031440589554,Cori cycle,4
70,DT_score_c45,GO:BP,GO:0009605,['GO:0050896'],0.0010508966896208484,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",31
71,DT_score_c45,GO:BP,GO:0033108,"['GO:0007005', 'GO:0065003']",0.0010603400140530167,"""The aggregation, arrangement and bonding together of a set of components to form a mitochondrial respiratory chain complex."" [GOC:mah]",7
72,DT_score_c45,GO:BP,GO:0019752,['GO:0043436'],0.0010860537006945616,"""The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",17
73,DT_score_c45,GO:CC,GO:0005576,['GO:0110165'],0.0012402268216168473,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",38
74,DT_score_c45,GO:CC,GO:0005789,"['GO:0031090', 'GO:0042175', 'GO:0098827']",0.0012948275972234757,"""The lipid bilayer surrounding the endoplasmic reticulum."" [GOC:mah]",18
75,DT_score_c45,GO:BP,GO:0009152,"['GO:0006164', 'GO:0009150', 'GO:0009260']",0.0013445906456143145,"""The chemical reactions and pathways resulting in the formation of a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",9
76,DT_score_c45,GO:CC,GO:0098827,"['GO:0005783', 'GO:0031984']",0.0013879763818378222,"""A distinct region of the endoplasmic reticulum."" [GOC:dos]",18
77,DT_score_c45,KEGG,KEGG:05415,['KEGG:00000'],0.0015536288808227618,Diabetic cardiomyopathy,9
78,DT_score_c45,GO:CC,GO:0042175,"['GO:0012505', 'GO:0016020']",0.0016857207695174076,"""The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."" [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]",18
79,DT_score_c45,GO:BP,GO:0009206,"['GO:0009145', 'GO:0009201', 'GO:0009205']",0.0018658857824391363,"""The chemical reactions and pathways resulting in the formation of purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",7
80,DT_score_c45,GO:CC,GO:0101003,"['GO:0030667', 'GO:0070820', 'GO:0101002']",0.001979808332760166,"""The lipid bilayer surrounding a ficolin-1-rich granule."" [GOC:mec, PMID:23650620]",5
81,DT_score_c45,GO:BP,GO:0009145,"['GO:0009142', 'GO:0009144']",0.001980768621476315,"""The chemical reactions and pathways resulting in the formation of purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",7
82,DT_score_c45,GO:CC,GO:0098800,"['GO:0005743', 'GO:0098796', 'GO:0098798']",0.0022455431160743667,"""Any protein complex that is part of the inner mitochondrial membrane."" [GOC:dos]",7
83,DT_score_c45,GO:BP,GO:0009260,"['GO:0009165', 'GO:0009259', 'GO:0046390']",0.0023554279070327638,"""The chemical reactions and pathways resulting in the formation of a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",9
84,DT_score_c45,GO:CC,GO:0000139,"['GO:0005794', 'GO:0098588']",0.002371738704997099,"""The lipid bilayer surrounding any of the compartments of the Golgi apparatus."" [GOC:mah]",13
85,DT_score_c45,GO:BP,GO:0009201,"['GO:0009142', 'GO:0009199']",0.0026482503936331226,"""The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",7
86,DT_score_c45,GO:MF,GO:0046977,['GO:0005515'],0.0027246576564253235,"""Binding to TAP protein, transporter associated with antigen processing protein. TAP protein is a heterodimeric peptide transporter consisting of the subunits TAP1 and TAP2."" [PMID:11133832]",3
87,DT_score_c45,GO:BP,GO:0022900,['GO:0006091'],0.002964105581952442,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",8
88,DT_score_c45,GO:MF,GO:0016651,['GO:0016491'],0.0031265132972551884,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",6
89,DT_score_c45,KEGG,KEGG:05208,['KEGG:00000'],0.0031682536189714195,Chemical carcinogenesis - reactive oxygen species,9
90,DT_score_c45,GO:BP,GO:1901135,['GO:0071704'],0.003423284267452801,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",18
91,DT_score_c45,GO:BP,GO:0009142,"['GO:0009141', 'GO:1901293']",0.004103786870257025,"""The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",7
92,DT_score_c45,REAC,REAC:R-HSA-611105,['REAC:R-HSA-163200'],0.005228174437009258,Respiratory electron transport,7
93,DT_score_c45,KEGG,KEGG:00190,['KEGG:00000'],0.005240981286491451,Oxidative phosphorylation,7
94,DT_score_c45,GO:BP,GO:0015980,['GO:0006091'],0.006359938705318566,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",10
95,DT_score_c45,HP,HP:0025116,['HP:0034059'],0.006398309803994737,"An intrauterine state characterized by suboptimal values in the fetal heart rate, oxygenation of fetal blood, or other parameters indicative of compromise of the fetus. Signs of fetal distress include repetitive variable decelerations, fetal tachycardia or bradycardia, late decelerations, or low biophysical profile.",6
96,DT_score_c45,GO:BP,GO:0009060,['GO:0045333'],0.006919934394546482,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",8
97,DT_score_c45,GO:BP,GO:0042221,['GO:0050896'],0.006925183212610036,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",37
98,DT_score_c45,TF,TF:M04018,['TF:M00000'],0.007378193160991568,Factor: IRF7; motif: NCGAAARYGAAANT,14
99,DT_score_c45,GO:MF,GO:0030246,['GO:0005488'],0.007713185735687898,"""Binding to a carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates."" [GOC:mah]",9
100,DT_score_c45,HP,HP:0007704,['HP:0012547'],0.007793388759990437,"Sudden-onset episode of abnormal, involuntary eye movements.",5
101,DT_score_c45,HP,HP:0030085,['HP:0025454'],0.008445775740540649,Abnormal concentration of lactate in the cerebrospinal fluid.,7
102,DT_score_c45,HP,HP:0002490,['HP:0030085'],0.008445775740540649,Increased concentration of lactate in the cerebrospinal fluid.,7
103,DT_score_c45,WP,WP:WP5355,['WP:000000'],0.008496675334205733,Metabolic Epileptic Disorders,6
104,DT_score_c45,GO:BP,GO:0019646,"['GO:0006119', 'GO:0009060', 'GO:0022904']",0.008876895868449756,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",6
105,DT_score_c45,GO:CC,GO:0005793,"['GO:0005737', 'GO:0043231']",0.009147310452489565,"""A complex system of membrane-bounded compartments located between endoplasmic reticulum (ER) and the Golgi complex, with a distinctive membrane protein composition; involved in ER-to-Golgi and Golgi-to-ER transport."" [GOC:pr, PMID:16723730]",6
106,DT_score_c45,GO:BP,GO:0002483,"['GO:0019883', 'GO:0048002']",0.009282621713956513,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell."" [GOC:add, ISBN:0781735149]",4
107,DT_score_c45,GO:CC,GO:0031984,"['GO:0043227', 'GO:0043229', 'GO:0110165']",0.009688656682992586,"""A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle."" [GOC:mah, GOC:pz]",19
108,DT_score_c45,KEGG,KEGG:04723,['KEGG:00000'],0.009823532391640662,Retrograde endocannabinoid signaling,7
109,DT_score_c45,GO:BP,GO:0006119,['GO:0009060'],0.009932439566276966,"""The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."" [ISBN:0198506732, ISBN:0471331309]",7
110,DT_score_c45,GO:BP,GO:0006950,['GO:0050896'],0.010602576248782206,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",36
111,DT_score_c45,GO:CC,GO:0070062,"['GO:0005615', 'GO:1903561']",0.010856344611098771,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",23
112,DT_score_c45,GO:MF,GO:0015399,['GO:0022804'],0.01171946381872654,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source. Primary energy sources known to be coupled to transport are chemical such as ATP hydrolysis, redox energy and photon energy."" [GOC:mtg_transport, PMID:31613498]",7
113,DT_score_c45,GO:CC,GO:0031966,"['GO:0005740', 'GO:0031090']",0.011790632570683758,"""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope."" [GOC:mah, NIF_Subcellular:sao1045389829]",13
