,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
ACBD3,,0.004059408110465402,,,,,,
MMRN2,,0.0039661589524919065,,,0.019245499470824573,,,
LDHA,,0.0039526434642489705,,,,,,4.0
PGM5,,0.003931079682415241,,,0.0048274156960128,,,
PMM2,,0.003926552167977378,,,,,,
RACK1,,0.003894856608687407,,,,,,
LDB3,,0.0038762757810264633,,0.11,0.009940213868472006,,,
SEC13,,0.003858024154461399,,,,,,
NEBL,,0.0038561191105644633,,,0.006033773135969934,,,3.0
SF3B2,,0.0038412361640311394,,,,,,
ARHGAP31,,0.0038076110648855863,,,0.007868086248049579,,,
PRKDC,,0.003800152068618891,,,,,,
COL6A6,,0.003751324483188464,,0.07,0.00042818782221041505,,,
YTHDF2,,0.003724551196550554,,,,,,
EHD1,,0.003671578252600008,,,0.004189019529345237,,,
PPM1G,,0.0036576746081893956,,,,,,
COPB1,,0.003623451864901366,,,,,,
SF3B1,,0.0036057020969597745,,,,,,
DDX23,,0.003505841053613906,,,,,,
CAV1,,0.003463673511774548,,,,,,
GNG11,,0.003412489724012447,,,0.00269027131005996,,,
LAMB2,,0.0033586178939547626,,,,,,
DNM3,,0.0033150579791045498,,,0.0049885025888922,,,
SF3A2,,0.0032878818299217866,,,,,,
FGD5,,0.003234361882583264,,,0.013543697319301162,,,
TNS2,,0.0032147155315890344,,,0.011544165869240628,,,
RPS21,,0.003183932088692625,,,,,,
MRAS,,,,0.23,0.007360709909173958,,,
ARHGEF15,,,,0.19,0.007847728582682624,,,
SFTPC,,,,0.18,,,,
SERPINA7,,,,0.16,,,,
PRKG2,,,,0.14,,,,
RRBP1,,,,0.11,,0.000312781972045878,,
FABP4,,,,0.09,,0.00031022208468175464,,4.0
RILP,,,,0.09,,,,
TBCEL,,,,0.09,,,,
A2M,,,,0.09,,,,
ABCA3,,,,0.07,,,,
SERPIND1,,,,0.07,,,,
AP5B1,,,,0.07,,,,
HDLBP,,,,0.07,,,,
CCDC22,,,,0.07,,,,
RPS16,,,,0.06,,,,
RPL37A,,,,0.05,,0.0003046321861397674,,
SCUBE1,,,,0.05,,0.0004641408352255864,,
PHF5A,,,,0.05,,,,
JAK2,,,,0.05,,,,
LIN7A,,,,0.05,,,,
RASSF8,,,,0.05,0.0025421599053506235,,,
PCDH12,,,,0.05,,,,
PALMD,,,,0.05,0.0016327461922383238,,,
RPGR,,,,0.04,,0.0002959204223352826,,
TNXB,,,,0.04,0.006179603721210549,,,
SDF4,,,,0.04,,,,
RTRAF,,,,0.04,,,,
PLLP,,,,0.04,,,,
GLIPR2,,,,0.04,,,,
DUOX1,,,,0.03,,,,
ARCN1,,,,0.03,,,,
ALOX5AP,,,,0.03,,0.00033735527609714163,,
SFTPA2,,,,0.03,,,,
ACAT2,,,,0.03,,,,
KATNAL1,,,,0.03,,0.0003244296501630218,,
SYNE3,,,,0.03,,,,
SNRK,,,,0.03,,,,
IGHV3-23,,,,0.03,,,,
AFG2B,,,,0.03,,0.0003025329006964196,,
ATG12,,,,0.02,,,,
IGKV3D-15,,,,0.02,,,,
SH2D3C,,,,0.02,,,,
POLR2M,,,,0.02,,,,
PARD6B,,,,0.02,,0.0003010404332656496,,
CRTAP,,,,0.02,,,,
ANKRD46,,,,0.02,,,,
OSCAR,,,,0.02,,,,
FKBP1A,,,,0.02,,,,
TMEM106A,,,,0.02,,,,
GJA5,,,,0.02,,,,
PRF1,,,,0.02,,,,
C7,,,,0.02,,,,
CNPY3,,,,0.02,,,,
GDF15,,,,0.02,,0.0004122343464864053,,
MS4A1,,,,0.02,,0.0004434497541288694,,
ANKS1A,,,,0.02,,0.00031045713917124027,,
ADCY7,,,,0.02,,,,
SH3D19,,,,0.02,,,,
VPS28,,,,0.02,,,,
A1BG,,,,0.02,,,,
TRIM2,,,,0.02,,,,
SELENOH,,,,0.02,,,,
NDRG4,,,,0.02,,,,
CYP51A1,,,,0.02,,,,
GREM1,,,,0.02,,0.0003562672305180063,,
ATP1B1,,,,0.02,,,,
BGN,,,,0.02,,,,
CDH1,,,,0.02,,,,
CILP2,,,,0.02,,0.0005087250207280886,,
ASPN,,,,0.02,,0.0003532408076265891,,
ACP5,,,,0.01,,,,
DNAL1,,,,0.01,,,,
RAB25,,,,0.01,,,,
LSS,,,,0.01,,0.0004037845922465391,,
AGTPBP1,,,,0.01,,,,
ADH1A,,,,0.01,,,,4.0
SPTAN1,,,,,0.015685462108331102,,,
CLEC14A,,,,,0.011780898726809602,,,
AOC3,,,,,0.010698798408598966,,,
HSPB6,,,,,0.010694463307645842,,,
CORO2B,,,,,0.009617406066210234,,,
BCAM,,,,,0.009369474449265202,,,
FERMT2,,,,,0.00931029401802765,,,
DPYSL2,,,,,0.008774229292374345,,,
ILK,,,,,0.008548944587919972,,,
TLN1,,,,,0.007294474747630389,,,
SPTBN1,,,,,0.006886564517195865,,,
PYGM,,,,,0.005840820808505573,,,2.0
ARHGEF17,,,,,0.005829080827825893,,,
ADARB1,,,,,0.00538739093811839,,,
GNAQ,,,,,0.005370277346313118,,,
ARAP3,,,,,0.005134830530207686,,,
GUCY1A2,,,,,0.0048477876562841435,,,
TGFBR2,,,,,0.0047390513182924785,,,
EPB41L2,,,,,0.004693613636952625,,,2.0
PPP1R14A,,,,,0.0046809418312176825,,,2.0
DOCK4,,,,,0.0039792109326407255,,,
PCYOX1,,,,,0.003923251545148198,,,
PTPN21,,,,,0.0027666272401881816,,,
AMOTL1,,,,,0.0027502934873495457,,,
PTPRM,,,,,0.0025850523166659027,,,
PDE5A,,,,,0.0023198664198536044,,,
TTC7B,,,,,0.0017397127675948575,,,19.0
PDE2A,,,,,0.0015782342235218828,,,
PLCL1,,,,,0.0015124947907336934,,,
ADD1,,,,,0.0011085594691288899,,,
TOM1L2,,,,,0.000864584477581859,,,
TMOD1,,,,,0.0008476301502427497,,,2.0
KCTD12,,,,,0.0006770573490694816,,,
ARHGEF26,,,,,0.00019291235285157502,,,
MPDZ,,,,,1.1416451914583492e-05,,,
CRYAB,,,,,0.0,,,
HYDIN,,,,,,0.0006185293512684147,,
RELN,,,,,,0.0005162786496761369,,
CXCL13,,,,,,0.0004839135725516558,,
MMP19,,,,,,0.00046090834709606353,,
MOXD1,,,,,,0.0004593630480551552,,
HTRA1,,,,,,0.0004587231338310197,,
C1orf127,,,,,,0.0004526158551781578,,
CPZ,,,,,,0.0004472512815131433,,
CR2,,,,,,0.0004226713642049218,,
POU2F2,,,,,,0.00042029910531638014,,
TXNIP,,,,,,0.000420048688834394,,
PLA2G2D,,,,,,0.00041601654196323515,,
SERPINE2,,,,,,0.0004150484229473943,,
CYP4V2,,,,,,0.00041211994888261806,,
MMP10,,,,,,0.0004059677200885853,,
GAS2,,,,,,0.00040570045581408905,,
MEGF6,,,,,,0.00040270795370661225,,
IGHV1-69D,,,,,,0.00038961975847245207,,
ADAMTS4,,,,,,0.00038750970659507983,,
IL3RA,,,,,,0.00038547641175375505,,
LOXL1,,,,,,0.00038437006648923315,,
SUSD5,,,,,,0.00037207105575371926,,
WWP1,,,,,,0.00036699592233310524,,
ADAMTS7,,,,,,0.00035685127147998307,,
CFHR5,,,,,,0.0003525222610449671,,
RAB27B,,,,,,0.00035227387974104364,,
SHF,,,,,,0.0003499746955549863,,
R3HDM1,,,,,,0.0003468933005966051,,
SPINK1,,,,,,0.0003454225722279839,,
TSSC4,,,,,,0.0003439286362903433,,
TRAK1,,,,,,0.0003424622995715885,,
MUC5AC,,,,,,0.0003407221691959895,,2.0
PER3,,,,,,0.00033994516775931254,,
FHL3,,,,,,0.0003395218589242752,,
DHRSX,,,,,,0.0003321536726581301,,
VCAN,,,,,,0.0003281336290781921,,
SCEL,,,,,,0.00032613839726509757,,
CIT,,,,,,0.000326115243379574,,
LUM,,,,,,0.00032580179272256204,,
PODNL1,,,,,,0.0003257017457983168,,
ANXA10,,,,,,0.00032386929338489235,,
HMCN1,,,,,,0.0003234666900667516,,
PCSK5,,,,,,0.0003206317938244662,,
NAAA,,,,,,0.0003205499203576155,,
ASB6,,,,,,0.0003191632181868517,,
DCN,,,,,,0.00031855987618545286,,
NCEH1,,,,,,0.00031784823824260037,,
GORASP2,,,,,,0.00031519825394834297,,
MINK1,,,,,,0.0003149542773677095,,
THY1,,,,,,0.0003149138979392239,,
MFAP2,,,,,,0.0003136790317805799,,
PNMA2,,,,,,0.00031141846877881426,,
SLC1A3,,,,,,0.00030938684170868694,,
FKBP7,,,,,,0.0003080401982821375,,
IGKV1D-8,,,,,,0.00030776876057212355,,
PPIB,,,,,,0.00030774982859558257,,
FLVCR1,,,,,,0.0003066175125645347,,
CRACD,,,,,,0.0003052548625523912,,
WIPI2,,,,,,0.0003044081589420886,,
MAPKAP1,,,,,,0.0003030975418263244,,
ARHGDIB,,,,,,0.0003020213287364427,,
LTBP3,,,,,,0.0002994662938534881,,
NAIP,,,,,,0.0002992911559156953,,
GGT5,,,,,,0.00029896376891265275,,
TFRC,,,,,,0.000298071215613044,,
BLOC1S5,,,,,,0.000297617461964896,,
SYNJ1,,,,,,0.0002974492907972824,,
ZNF48,,,,,,0.0002971369212628771,,
MOSPD2,,,,,,0.00029611253529170713,,
GAPVD1,,,,,,0.0002955686090398682,,
HSPB7,,,,,,0.0002954701879434867,,
SOSTDC1,,,,,,0.0002952605361296484,,
CTNNAL1,,,,,,0.0002951377103025132,,
FBLIM1,,,,,,0.00029444502956542384,,
IGHG3,,,,,,0.00029409902523134737,,
PIGO,,,,,,0.0002939326614799628,,
SCAMP2,,,,,,0.00029343277000284116,,
DENND4C,,,,,,0.00029299090570153447,,
EMILIN1,,,,,,0.0002928254145298556,,
ACADM,,,,,,0.00029254573571444023,,
WNT2,,,,,,0.00029218981863994787,,
SCLY,,,,,,0.00029210909705514585,,
TP53BP2,,,,,,0.0002912353071887101,,
MLPH,,,,,,0.00029115998276663156,,
TARBP2,,,,,,,,18.0
ARPC1A,,,,,,,,17.0
ADH1C,,,,,,,,14.0
G3BP2,,,,,,,,12.0
THBD,,,,,,,,8.0
SCYL3,,,,,,,,6.0
TMED3,,,,,,,,6.0
KIF26B,,,,,,,,5.0
HMGA2,,,,,,,,5.0
SEMA5A,,,,,,,,5.0
CAND2,,,,,,,,5.0
GON7,,,,,,,,5.0
AFTPH,,,,,,,,4.0
SULF1,,,,,,,,4.0
SNTA1,,,,,,,,4.0
HNRNPK,,,,,,,,4.0
LRMDA,,,,,,,,4.0
SLC25A32,,,,,,,,4.0
NME1,,,,,,,,4.0
PCMT1,,,,,,,,3.0
OPA1,,,,,,,,3.0
NCAPH2,,,,,,,,3.0
USP12,,,,,,,,3.0
IGKV1-16,,,,,,,,3.0
ACSL1,,,,,,,,3.0
CD180,,,,,,,,3.0
DAB2,,,,,,,,3.0
TSPAN6,,,,,,,,3.0
AP1G2,,,,,,,,3.0
SDF2L1,,,,,,,,3.0
PNO1,,,,,,,,3.0
DOK3,,,,,,,,3.0
NDUFB2,,,,,,,,2.0
CALCRL,,,,,,,,2.0
EEF1A1,,,,,,,,2.0
AMOTL2,,,,,,,,2.0
IGLC7,,,,,,,,2.0
VLDLR,,,,,,,,2.0
DDX46,,,,,,,,2.0
JADE1,,,,,,,,2.0
SRA1,,,,,,,,2.0
CD3G,,,,,,,,2.0
C1QC,,,,,,,,2.0
USP16,,,,,,,,2.0
CHIT1,,,,,,,,2.0
LAMC3,,,,,,,,2.0
MFN1,,,,,,,,2.0
ZNF280D,,,,,,,,2.0
OPLAH,,,,,,,,2.0
WDR20,,,,,,,,2.0
U2SURP,,,,,,,,2.0
POTEI,,,,,,,,2.0
CFAP298,,,,,,,,2.0
KHSRP,,,,,,,,2.0
APBB2,,,,,,,,2.0
AK2,,,,,,,,2.0
MAN1A1,,,,,,,,2.0
AOAH,,,,,,,,2.0
NUP43,,,,,,,,2.0
CASP6,,,,,,,,2.0
PPP1R16A,,,,,,,,2.0
GRHL2,,,,,,,,2.0
CFHR3,,,,,,,,2.0
HERPUD1,,,,,,,,2.0
MGP,,,,,,,,2.0
MMP7,,,,,,,,2.0
RBP1,,,,,,,,2.0
FNIP1,,,,,,,,2.0
PPP1R13L,,,,,,,,2.0
C1orf122,,,,,,,,2.0
UNC13D,,,,,,,,2.0
EOGT,,,,,,,,2.0
