,DT_score_c45,RandomForest_gini,AdaBoost64,LassoLinear,multi_Lasso,SVM,XGboost,Lightgbm
SAMD9,,0.0027421243812433553,0.03125,0.11,,0.0003460639486255187,,
PRKAR2B,,0.002732075625725549,,0.18,,,,
YWHAZ,,0.002718348330174578,,,,,,
RAI14,,0.002707175668957557,,,1.8162579507749008e-05,,,
CRYBG3,,0.002609052925617982,,0.02,0.003995933610792615,,,
SULF1,,0.0025714844695004548,,0.07,,,,
RWDD1,,0.002526813856775144,,,0.004924214853328615,,,
GNPAT,,0.002521620661285411,,,,,,
FAM114A2,,0.0024301589831916275,,,,,,
PLCB1,,0.002425831237331853,,,0.005481697118803102,,,
MTR,,0.002422222221109004,,,,,,
CNN2,,0.0024057434686201445,,,,,,
CIRBP,,,,0.26,0.025032764841155398,,,
NCAM1,,,,0.21,,0.0006270244840364266,,
DOCK6,,,,0.17,,0.00043861822382377955,,
PHYHD1,,,,0.16,0.002207751732794348,,,
HMGN2,,,,0.14,,,,
MAP2,,,,0.13,,,,3.0
GLA,,,,0.13,,0.0004983810319630807,0.0024048423,
NFIB,,,,0.09,,0.00035373274026900874,,
PPP1CC,,,,0.08,,,,
PPP2R2D,,,,0.08,,,,
KANK3,,,,0.07,,,,
SST,,,,0.07,,0.0003955978682652189,,
HDDC3,,,,0.07,0.011743257254453632,,,
GP2,,,,0.07,,,,
DIMT1,,,,0.06,,,,
EIF3D,,,,0.06,,,,
ARHGAP24,,,,0.06,,,,
NFATC2,,,,0.06,,,,
DCLK1,,,,0.06,,0.0003816292245831874,,
NPNT,,,,0.05,,,,
PSMF1,,,,0.05,,,,
MLKL,,,,0.05,,,,
ACTN1,,,,0.05,,,,
GADD45GIP1,,,,0.05,,,,
CCDC124,,,,0.05,,0.0003447705266850194,,
SEPHS1,,,,0.05,,,,
SMAP2,,,,0.05,,0.00041406903543801465,,
SRBD1,,,,0.05,,0.0003581563707848931,,
UBD,,,,0.04,,0.0004760761965231914,,
RBP7,,,,0.04,,,,
POMGNT2,,,,0.04,,0.0004024698965124523,,
SELENOW,,,,0.04,,,,
CA3,,,,0.04,,,,
SNRPE,,,,0.04,,,,
C15orf48,,,,0.04,,,,
CRELD2,,,,0.04,,,,
MYLK2,,,,0.04,,,,
CRABP1,,,,0.04,,,,
CTRB2,,,,0.03,,,,
GGA2,,,,0.03,,,,
LAMC3,,,,0.03,,,,
CUZD1,,,,0.03,,,,
PPP1R14C,,,,0.03,,,,
PFAS,,,,0.03,,,,2.0
PLCXD3,,,,0.03,,0.00043289364377602853,,
MTARC1,,,,0.03,,0.00044655040647818015,,
MRTFB,,,,0.03,,,,
WDR91,,,,0.03,,0.000512493373089565,,
AK2,,,,0.03,,,,
AAK1,,,,0.03,,0.0004743153156378492,,
IQSEC1,,,,0.03,,0.0004078682510027305,,
BTD,,,,0.03,,0.00038847581279185346,,
MAP4K5,,,,0.03,,,,
CXCL12,,,,0.02,,,,
RAF1,,,,0.02,,0.0003663804351748052,,
PBX1,,,,0.02,,,,2.0
NEDD9,,,,0.02,,,,
PLIN1,,,,0.02,,,,
PRR15,,,,0.02,,,,
BTBD1,,,,0.02,,,,
WDR24,,,,0.02,,,,
ACADVL,,,,0.02,,0.0003908966822632216,,
TRIM14,,,,0.02,,,,
SNX13,,,,0.02,,,,
RAB5IF,,,,0.02,,,,
ZKSCAN1,,,,0.02,,,,
MYO1B,,,,0.02,,,,
SKIC3,,,,0.02,,,,
ARMC9,,,,0.02,,0.00044709486034315293,,
GTPBP1,,,,0.02,,,,
ADD2,,,,0.02,,0.00040097853584156466,,
FECH,,,,0.02,,0.0003835599885945629,,
UPF2,,,,0.02,,0.00034422534543546764,,
MPP7,,,,0.02,0.0075721474310587455,,,
GYG1,,,,0.02,,0.00038857327118773776,,
ELP4,,,,0.02,,,,
AP2A1,,,,,0.039305021630896796,,,
MCCC1,,,,,0.020645226737782553,,,
SERBP1,,,,,0.018047439278053842,,,
PDIA6,,,,,0.01276114844880251,,,
EIF4B,,,,,0.011510835961203296,,,
SDF2L1,,,,,0.01055023807886311,,,
A1CF,,,,,0.010154288922240708,,,
NAA16,,,,,0.008017783237458958,,,
PCCA,,,,,0.007516160189890891,,,
RPL26,,,,,0.006248346842202594,,,
NDUFB5,,,,,0.006141721736234344,,,
HDLBP,,,,,0.005814630983930573,,,
SLC4A4,,,,,0.005614266438859027,,,
GPHN,,,,,0.004816487349492961,,,
RGN,,,,,0.004781838317600724,,,
RPL12,,,,,0.0044855834971116735,,,
NUDT9,,,,,0.004474784458780712,,,
MCUR1,,,,,0.004107813929475777,,,
PPIF,,,,,0.004081798770845038,,,
MARS2,,,,,0.0037757965228271658,,,
NIBAN1,,,,,0.003622961299616784,,,
MTUS1,,,,,0.0034255128092543293,,,
LARP1,,,,,0.003364367292675629,,,
RARS2,,,,,0.0032071737334982385,,,
AIMP1,,,,,0.0031044145360469254,,,
ECI2,,,,,0.0030621944459857777,,,
AKAP7,,,,,0.003020738549331644,,,
MKNK1,,,,,0.0030057856162611705,,,
YWHAE,,,,,0.0025618128010144827,,,
HSP90B1,,,,,0.002475547194975569,,,3.0
COX6A1,,,,,0.002406426778250406,,,
RPS21,,,,,0.0023899368450773645,,,
FKBP11,,,,,0.001954682017136899,,,
ZNF622,,,,,0.0018949657372597044,,,
STX17,,,,,0.0018935275286720943,,,
HOMER2,,,,,0.0018816803838238483,,,
MLYCD,,,,,0.0018552592826818612,,,
RPS27,,,,,0.001727295873390994,,,
SYNRG,,,,,0.001505223548098939,,,
ELOA,,,,,0.0014869239707867392,,,
ALG2,,,,,0.0012202277329274316,,,
SPCS3,,,,,0.001188913277519055,,,
FXN,,,,,0.0011530052535516848,,,
DNAJB11,,,,,0.0011513293179634195,,,
EIF2B4,,,,,0.00111606471689469,,,
MMUT,,,,,0.0010738547791020372,,,
FNDC3A,,,,,0.0010508052912062101,,,
RPL9,,,,,0.001007764368764071,,,
RAP1GAP,,,,,0.000954033470560055,,,
PML,,,,,0.0009501119205311274,,,
TMT1A,,,,,0.0008617725632957379,,,
DENND4A,,,,,0.0008355996380267107,,,
ERICH5,,,,,0.0008351741455508879,,,
FAM13A,,,,,0.0006743896674200215,,,
SNTB1,,,,,0.0005136387183203114,,,
MAGI1,,,,,0.0004945701251385456,,,
TDRD3,,,,,0.00039995673986853577,,,
MYEF2,,,,,0.00037837324892397306,,,
TMEM51,,,,,0.000115047361188426,,,
PAIP2B,,,,,6.334535849342743e-05,,,
EIF2D,,,,,3.708660076139425e-05,,,
ZNF330,,,,,0.0,,,2.0
PZP,,,,,,0.0005848203774161643,,
ZNF217,,,,,,0.0005792757843695492,,
UBE3A,,,,,,0.0005383713129738069,,
TCF7L2,,,,,,0.0005261331071929507,,
PPP1R1A,,,,,,0.0004906462918455674,,
PDZRN3,,,,,,0.0004820318507674991,,
METTL15,,,,,,0.00047990179049376466,,
RNF170,,,,,,0.00046488877982186496,,
AGR3,,,,,,0.00044378728701555315,,
HIVEP3,,,,,,0.0004429572430420652,,
PPM1A,,,,,,0.00043748055598012014,,
NFIX,,,,,,0.00042461269211178324,,
TRIM26,,,,,,0.0004232878988820186,,
POLA1,,,,,,0.000423084055252111,,
IMPDH1,,,,,,0.0004182366903883749,,
SYT7,,,,,,0.00041055265193449555,,
NMT2,,,,,,0.0004031687959442478,,
RAD1,,,,,,0.0004020477775826175,,
APOF,,,,,,0.0004009353059535484,,
LLGL1,,,,,,0.00040080429202548,,
NOM1,,,,,,0.00039960985040503934,,
ZBTB33,,,,,,0.00039918268855660576,,
KIF13A,,,,,,0.0003979297907219715,,
TBC1D8,,,,,,0.0003961218950238356,,
PCDHGC5,,,,,,0.0003960702925913537,,
PI16,,,,,,0.00039218148479809464,,
CD8A,,,,,,0.00038899099372864665,,
EXT2,,,,,,0.0003862850771071972,,
LGALS4,,,,,,0.0003810316617253023,,
MTMR14,,,,,,0.00038082976131722796,,
CASC3,,,,,,0.0003781121568206045,,
IGHV2-70D,,,,,,0.00037767315844982295,,
NGFR,,,,,,0.00037736370562451354,,
SLC14A1,,,,,,0.00037495059360048363,,
TBC1D9B,,,,,,0.00037452874164944374,,
C6orf132,,,,,,0.00037396737370081563,,
S100A14,,,,,,0.0003731394430510295,,
GTF2H1,,,,,,0.0003721908755439985,,
DTNB,,,,,,0.0003704421922939502,,
TWF1,,,,,,0.0003699981542609812,,
CMTM4,,,,,,0.0003699435513075336,,
PDE12,,,,,,0.00036596084063485114,,
GPATCH1,,,,,,0.0003633706505126854,,
MS4A6A,,,,,,0.0003613572364201746,,
GBE1,,,,,,0.000360797440337628,,
TOM1L2,,,,,,0.00035863714448200907,,
ATP6V1G1,,,,,,0.0003561289718407387,,
NUDT12,,,,,,0.0003554394375648578,,
MCU,,,,,,0.00035445929976050277,,
COL2A1,,,,,,0.0003522914068765253,,
GALNT5,,,,,,0.0003505040356358984,,
SHBG,,,,,,0.00034972819246663556,,
PTK2,,,,,,0.0003473061297682267,,
EPN2,,,,,,0.0003472663602817679,,
HPF1,,,,,,0.00034642219230450873,,
POLR2G,,,,,,0.00034524926681739863,,
MARCKSL1,,,,,,0.00034481753298735507,,
N4BP2,,,,,,0.00034479394241162907,,
CBX3,,,,,,0.00034400936595819197,,
PLEKHA6,,,,,,0.0003433485961056334,,
ELF3,,,,,,0.000342867165964664,,
CTU1,,,,,,0.00034280768946067436,,
CR2,,,,,,0.00034273314189271883,,
EPX,,,,,,0.00034263783138808963,,
PHACTR2,,,,,,0.0003417216921743529,,
GZMM,,,,,,0.0003417074666130905,,
NEDD1,,,,,,0.0003414748879944402,,
MAN2C1,,,,,,0.0003412324741196606,,
AP1M1,,,,,,0.0003399935972527388,,
CRYAB,,,,,,0.00033980998376419716,,
CEP68,,,,,,,0.07059819,
CD99,,,,,,,0.050267193,
BRD9,,,,,,,0.028411917,
IBTK,,,,,,,0.0057102083,
DPM1,,,,,,,0.0053461795,
AARS1,,,,,,,0.003458619,
AOC1,,,,,,,0.0029385802,
KANK4,,,,,,,0.0022726073,
KIDINS220,,,,,,,0.0018254773,
DAB2IP,,,,,,,0.0014932759,
CBL,,,,,,,0.0011257948,
ELP5,,,,,,,0.00024299542,
CDC37,,,,,,,1.0406406e-05,
BAX,,,,,,,,12.0
PDE4DIP,,,,,,,,8.0
LACTB,,,,,,,,6.0
ACOT8,,,,,,,,5.0
ASAP2,,,,,,,,5.0
HIRIP3,,,,,,,,5.0
COL7A1,,,,,,,,4.0
DSN1,,,,,,,,4.0
ITGA6,,,,,,,,3.0
ABCA8,,,,,,,,3.0
SERINC3,,,,,,,,3.0
CUX1,,,,,,,,3.0
CMSS1,,,,,,,,3.0
DMD,,,,,,,,3.0
IQGAP1,,,,,,,,3.0
HSDL2,,,,,,,,3.0
DOCK5,,,,,,,,3.0
COPS6,,,,,,,,3.0
GRK5,,,,,,,,3.0
ADAM10,,,,,,,,3.0
RSBN1L,,,,,,,,3.0
BOLA3,,,,,,,,3.0
MMP7,,,,,,,,3.0
AKAP9,,,,,,,,3.0
CAAP1,,,,,,,,3.0
SIGIRR,,,,,,,,3.0
INTS14,,,,,,,,2.0
BAP1,,,,,,,,2.0
GFRA1,,,,,,,,2.0
ACAT2,,,,,,,,2.0
COX17,,,,,,,,2.0
USP7,,,,,,,,2.0
RLIG1,,,,,,,,2.0
TCEAL3,,,,,,,,2.0
LYVE1,,,,,,,,2.0
ATL3,,,,,,,,2.0
PLAUR,,,,,,,,2.0
C1QB,,,,,,,,2.0
DNAJC13,,,,,,,,2.0
HPS3,,,,,,,,2.0
CHMP4A,,,,,,,,2.0
RAB9A,,,,,,,,2.0
TMEM238,,,,,,,,2.0
MED28,,,,,,,,2.0
UNK,,,,,,,,2.0
SMARCE1,,,,,,,,2.0
POLR3A,,,,,,,,2.0
SERPINH1,,,,,,,,2.0
ANGPTL4,,,,,,,,2.0
CDKN2C,,,,,,,,2.0
TNKS1BP1,,,,,,,,2.0
HEXB,,,,,,,,2.0
CTNND1,,,,,,,,2.0
DCLK2,,,,,,,,2.0
ZFC3H1,,,,,,,,2.0
L2HGDH,,,,,,,,2.0
BBX,,,,,,,,2.0
ALDH1L1,,,,,,,,2.0
DDX18,,,,,,,,2.0
DECR2,,,,,,,,2.0
WASHC2A,,,,,,,,2.0
INO80E,,,,,,,,2.0
TRAPPC13,,,,,,,,2.0
VASP,,,,,,,,2.0
CPXM1,,,,,,,,2.0
SAAL1,,,,,,,,2.0
ENAH,,,,,,,,2.0
NUDCD3,,,,,,,,2.0
PHF6,,,,,,,,2.0
MBOAT2,,,,,,,,2.0
